QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
353 	FT911-5319		39	4.610091059817907%
353 	FT911-5079		40	4.566506273388046%
353 	FT911-3706		41	4.441047188810834%
353 	FT911-1943		42	4.2946169028771575%
353 	FT911-3267		43	4.236520669268838%
353 	FT911-3332		44	4.216043674581671%
353 	FT911-547		45	4.1596143231125104%
353 	FT911-3320		46	4.144834964066358%
353 	FT911-4810		47	4.142872538200281%
353 	FT911-1031		48	4.119322829550442%
353 	FT911-3472		49	4.07394791175929%
353 	FT911-2029		50	4.072405587686468%
353 	FT911-5245		51	4.02931064073028%
353 	FT911-1349		52	4.021876709002927%
353 	FT911-456		53	4.009389320553564%
353 	FT911-3866		54	3.870909604613842%
353 	FT911-4072		55	3.8413032068082957%
353 	FT911-1822		56	3.7053022921564924%
353 	FT911-943		57	3.6813133909958085%
353 	FT911-702		58	3.680699677664295%
353 	FT911-5001		59	3.6723510023536936%
353 	FT911-4633		60	3.6388963497796945%
353 	FT911-2301		61	3.5655218905953205%
353 	FT911-1083		62	3.5483430510039797%
353 	FT911-4802		63	3.5249634336346967%
353 	FT911-597		64	3.476512613564346%
353 	FT911-3816		65	3.4347108258970005%
353 	FT911-2202		66	3.425322223275415%
353 	FT911-5196		67	3.4223058852348824%
353 	FT911-2358		68	3.422248766909047%
353 	FT911-1601		69	3.3982684494479507%
353 	FT911-4861		70	3.393636090174085%
353 	FT911-1890		71	3.391579065924704%
353 	FT911-825		72	3.309659206676266%
353 	FT911-18		73	3.2759892564631548%
353 	FT911-2350		74	3.2477149729766635%
353 	FT911-5197		75	3.237304570931643%
353 	FT911-5167		76	3.177783444353815%
353 	FT911-2140		77	3.1293353648951188%
353 	FT911-1212		78	3.1206575241099306%
353 	FT911-870		79	3.070587875749858%
353 	FT911-5076		80	3.049053098301483%
353 	FT911-1196		81	3.0143189422015446%
353 	FT911-5265		82	2.9880770055960775%
353 	FT911-2654		83	2.9004804443665035%
353 	FT911-5190		84	2.898760419514951%
353 	FT911-3087		85	2.891880596073145%
353 	FT911-4442		86	2.865988082077391%
353 	FT911-1638		87	2.7895579511533333%
353 	FT911-2523		88	2.7872255427331587%
353 	FT911-4928		89	2.784402563154726%
353 	FT911-2169		90	2.752241018165077%
353 	FT911-606		91	2.751518049977176%
353 	FT911-3405		92	2.7507091777598336%
353 	FT911-3153		93	2.7466281204296004%
353 	FT911-1323		94	2.7361160207938386%
353 	FT911-4137		95	2.722251833595458%
353 	FT911-4902		96	2.7046480663136805%
353 	FT911-3934		97	2.702964888533365%
353 	FT911-5187		98	2.7012712977363456%
353 	FT911-3377		99	2.6924321685891806%
353 	FT911-4383		100	2.676019798970284%
353 	FT911-1627		101	2.651643547432643%
353 	FT911-2545		102	2.638964592464916%
353 	FT911-339		103	2.6178618340026953%
353 	FT911-3753		104	2.530424691097668%
353 	FT911-5356		105	2.4983980156326595%
353 	FT911-310		106	2.4656914603789946%
353 	FT911-3364		107	2.4568110319093694%
353 	FT911-1934		108	2.429020206284128%
353 	FT911-4578		109	2.425635979085903%
353 	FT911-4740		110	2.413988848306633%
353 	FT911-1091		111	2.3991085022761096%
353 	FT911-1520		112	2.383941802379008%
353 	FT911-1944		113	2.380078157710851%
353 	FT911-706		114	2.374985479941232%
353 	FT911-3360		115	2.3684123215946%
353 	FT911-1481		116	2.3628535564360473%
353 	FT911-4341		117	2.3586480781373007%
353 	FT911-415		118	2.340249422023878%
353 	FT911-1855		119	2.3299289320927246%
353 	FT911-988		120	2.328228585611941%
353 	FT911-4782		121	2.3094453171305798%
353 	FT911-1355		122	2.2867905130131434%
353 	FT911-1257		123	2.2851182988406533%
353 	FT911-5249		124	2.2839226996683384%
353 	FT911-1611		125	2.2830900114682273%
353 	FT911-3623		126	2.2718147786241283%
353 	FT911-4494		127	2.258852778718108%
353 	FT911-1077		128	2.25876919976641%
353 	FT911-434		129	2.252961527775681%
353 	FT911-3718		130	2.2500206925572632%
353 	FT911-294		131	2.2425729303271953%
353 	FT911-2701		132	2.2397442487100587%
353 	FT911-2789		133	2.2315555577364816%
353 	FT911-1667		134	2.2198960801444407%
353 	FT911-1631		135	2.2070476394257095%
353 	FT911-2630		136	2.186744655038693%
353 	FT911-3630		137	2.1853355856084478%
353 	FT911-2049		138	2.1676656368410496%
353 	FT911-3888		139	2.141425845481611%
353 	FT911-4629		140	2.1394516704177553%
353 	FT911-5050		141	2.1369459266565367%
353 	FT911-2233		142	2.1221816007652974%
353 	FT911-2235		143	2.1183457642376884%
353 	FT911-3220		144	2.107473339865116%
353 	FT911-1329		145	2.0883908226350534%
353 	FT911-1124		146	2.0860844523382553%
353 	FT911-3363		147	2.0850155913531956%
353 	FT911-3389		148	2.075681546256282%
353 	FT911-150		149	2.0663139240855304%
353 	FT911-1109		150	2.058011314822262%
353 	FT911-707		151	2.0349804830020117%
353 	FT911-2042		152	2.0325766193002472%
353 	FT911-52		153	2.0266023711715797%
353 	FT911-2142		154	2.0243887830839076%
353 	FT911-2272		155	2.020235688042674%
353 	FT911-4174		156	1.9926457703674239%
353 	FT911-2690		157	1.9739969104658677%
353 	FT911-1632		158	1.96912599959858%
353 	FT911-753		159	1.9577324368951547%
353 	FT911-1708		160	1.9397599790694633%
353 	FT911-3892		161	1.9117621014305957%
353 	FT911-4467		162	1.9103213287903313%
353 	FT911-2160		163	1.8940535522819015%
353 	FT911-5181		164	1.8919858678857038%
353 	FT911-2787		165	1.8898727283327532%
353 	FT911-2018		166	1.882020009445929%
353 	FT911-354		167	1.8760814612872225%
353 	FT911-446		168	1.8727075622613845%
353 	FT911-4239		169	1.8631187526858373%
353 	FT911-2490		170	1.8553006408048578%
353 	FT911-1867		171	1.8540472908564172%
353 	FT911-1256		172	1.8446115809371968%
353 	FT911-4363		173	1.8372334479532264%
353 	FT911-645		174	1.8121410003897764%
353 	FT911-3699		175	1.7798777236826193%
353 	FT911-1389		176	1.7753078018130686%
353 	FT911-4929		177	1.763690148460516%
353 	FT911-888		178	1.7613034814013688%
353 	FT911-3927		179	1.7574428321221933%
353 	FT911-1375		180	1.742600373791444%
353 	FT911-3140		181	1.7358530889171375%
353 	FT911-3536		182	1.7338280347277173%
353 	FT911-4963		183	1.7314654826922606%
353 	FT911-1259		184	1.7304332468306525%
353 	FT911-265		185	1.725697043388129%
353 	FT911-2989		186	1.7221947972389282%
353 	FT911-4090		187	1.7161224341060881%
353 	FT911-673		188	1.7088235890045205%
353 	FT911-5042		189	1.7039167661151395%
353 	FT911-1473		190	1.6931814359225603%
353 	FT911-1678		191	1.669320372804008%
353 	FT911-543		192	1.6630504638109431%
353 	FT911-2552		193	1.660036399368297%
353 	FT911-3067		194	1.6469587747484984%
353 	FT911-1516		195	1.6450153673075234%
353 	FT911-4755		196	1.6392899055824268%
353 	FT911-1860		197	1.6352083170505385%
353 	FT911-2994		198	1.6164726989976235%
353 	FT911-2998		199	1.6120818349633845%
353 	FT911-630		200	1.6015908010407593%
353 	FT911-2064		201	1.5871090904468845%
353 	FT911-4009		202	1.5807752023005612%
353 	FT911-1254		203	1.574201578551818%
353 	FT911-821		204	1.5668456218350797%
353 	FT911-3356		205	1.557939437395848%
353 	FT911-4318		206	1.5577898960586434%
353 	FT911-986		207	1.546726848369589%
353 	FT911-3112		208	1.5433546058356833%
353 	FT911-4971		209	1.5422578739034212%
353 	FT911-1297		210	1.541837858103145%
353 	FT911-1957		211	1.5385038929013781%
353 	FT911-1087		212	1.5337994778738588%
353 	FT911-206		213	1.5131534633030896%
353 	FT911-4075		214	1.4987329116034354%
353 	FT911-3358		215	1.4927822702787865%
353 	FT911-4875		216	1.4827294887280458%
353 	FT911-850		217	1.482662248237911%
353 	FT911-900		218	1.4690068069759585%
353 	FT911-826		219	1.4638340474817642%
353 	FT911-2561		220	1.4617451302439628%
353 	FT911-2520		221	1.4613050985480749%
353 	FT911-1247		222	1.4596108224061395%
353 	FT911-1617		223	1.4580916476112373%
353 	FT911-1300		224	1.4579676499232814%
353 	FT911-4184		225	1.4564082657558635%
353 	FT911-276		226	1.4546498550554887%
353 	FT911-4395		227	1.4544682777469917%
353 	FT911-780		228	1.4445404146911878%
353 	FT911-4204		229	1.435945549262986%
353 	FT911-1480		230	1.4250219174163345%
353 	FT911-1301		231	1.4227920440139783%
353 	FT911-2694		232	1.4170942241480518%
353 	FT911-2706		233	1.4091504817484546%
353 	FT911-4428		234	1.4042983755724026%
353 	FT911-3121		235	1.3943380343966238%
353 	FT911-5350		236	1.3931243735847827%
353 	FT911-2826		237	1.3893235520500857%
353 	FT911-4176		238	1.379508310333836%
353 	FT911-4165		239	1.3793102830475377%
353 	FT911-4991		240	1.378156887866878%
353 	FT911-3445		241	1.3754610302181407%
353 	FT911-4840		242	1.3733557624842285%
353 	FT911-2979		243	1.3651814477661606%
353 	FT911-216		244	1.3616805329084325%
353 	FT911-4602		245	1.3569352669433636%
353 	FT911-2962		246	1.3542021275127765%
353 	FT911-889		247	1.3404577172860876%
353 	FT911-1089		248	1.3389371880986607%
353 	FT911-4015		249	1.3379551043523519%
353 	FT911-4004		250	1.3357018221945007%
353 	FT911-1700		251	1.327446643823043%
353 	FT911-375		252	1.3261718648293639%
353 	FT911-3270		253	1.3261149861623158%
353 	FT911-862		254	1.3252947913027713%
353 	FT911-93		255	1.324208027452365%
353 	FT911-262		256	1.3087906846891386%
353 	FT911-2557		257	1.2986790730376832%
353 	FT911-4058		258	1.2971109878144755%
353 	FT911-984		259	1.2954961954307094%
353 	FT911-2177		260	1.2912316654617555%
353 	FT911-3011		261	1.2867644135283807%
353 	FT911-3411		262	1.2852349647607797%
353 	FT911-3640		263	1.284229582929227%
353 	FT911-3125		264	1.2828859861690958%
353 	FT911-2768		265	1.2791420113699787%
353 	FT911-2082		266	1.278126872536407%
353 	FT911-1281		267	1.2748312354265237%
353 	FT911-1843		268	1.2726750815513859%
353 	FT911-5295		269	1.2705548873026011%
353 	FT911-215		270	1.2692593027974728%
353 	FT911-2050		271	1.2690688078396228%
353 	FT911-1205		272	1.25782143216781%
353 	FT911-3772		273	1.2572117537532113%
353 	FT911-1415		274	1.2546645721717442%
353 	FT911-383		275	1.245156891264125%
353 	FT911-2615		276	1.2445800574237675%
353 	FT911-2117		277	1.2416211052199897%
353 	FT911-3919		278	1.2384185642261085%
353 	FT911-3525		279	1.2378000434423757%
353 	FT911-868		280	1.2326673115521194%
353 	FT911-2687		281	1.230351052839052%
353 	FT911-5358		282	1.23023573350683%
353 	FT911-5330		283	1.2204717914577932%
353 	FT911-1296		284	1.2201995648734625%
353 	FT911-284		285	1.2173622175234462%
353 	FT911-1181		286	1.2130645126839814%
353 	FT911-3421		287	1.2079777160613279%
353 	FT911-3406		288	1.2050504218773306%
353 	FT911-5058		289	1.1887566217192087%
353 	FT911-3300		290	1.187469982241723%
353 	FT911-3868		291	1.1844805888073018%
353 	FT911-5341		292	1.1783972882542677%
353 	FT911-5188		293	1.1700962942109665%
353 	FT911-1494		294	1.1663557697958042%
353 	FT911-3523		295	1.1660246977119764%
353 	FT911-2446		296	1.165357812155416%
353 	FT911-4515		297	1.1634038766551533%
353 	FT911-855		298	1.1597850285949676%
353 	FT911-90		299	1.1586836281509478%
353 	FT911-4600		300	1.1574105795439285%
353 	FT911-769		301	1.156553751120896%
353 	FT911-2662		302	1.1483473390639547%
353 	FT911-463		303	1.1470816121279022%
353 	FT911-4088		304	1.1395832397174355%
353 	FT911-535		305	1.1356696664163648%
353 	FT911-3341		306	1.1354964995473118%
353 	FT911-2345		307	1.1323474753883294%
353 	FT911-4027		308	1.129356145778946%
353 	FT911-2865		309	1.1245413864200817%
353 	FT911-467		310	1.1229215725795993%
353 	FT911-842		311	1.1215303684261835%
353 	FT911-3187		312	1.1194529896059684%
353 	FT911-3664		313	1.11311909901175%
353 	FT911-2332		314	1.1130695042440568%
353 	FT911-2793		315	1.1121703181601945%
353 	FT911-2951		316	1.1117811068856551%
353 	FT911-3351		317	1.1111885455666257%
353 	FT911-2266		318	1.1037368797607807%
353 	FT911-2416		319	1.1036501092680961%
353 	FT911-521		320	1.101424598262674%
353 	FT911-4194		321	1.1003249778705217%
353 	FT911-3563		322	1.0977112741945743%
353 	FT911-1699		323	1.094383798869893%
353 	FT911-2868		324	1.094096092866196%
353 	FT911-505		325	1.0864279348801036%
353 	FT911-3654		326	1.0860179787251372%
353 	FT911-1745		327	1.083799646345619%
353 	FT911-4742		328	1.0805416516590383%
353 	FT911-1042		329	1.0804179932732108%
353 	FT911-66		330	1.0788099697282374%
353 	FT911-3925		331	1.0735165318861863%
353 	FT911-1207		332	1.0705450191458161%
353 	FT911-4110		333	1.0664615100726769%
353 	FT911-5146		334	1.0610750774785973%
353 	FT911-4764		335	1.0577157876295509%
353 	FT911-3757		336	1.0543654407873992%
353 	FT911-3492		337	1.0507260378812484%
353 	FT911-1107		338	1.0497493488031897%
353 	FT911-1952		339	1.0478738566499346%
353 	FT911-4645		340	1.0439853413732605%
353 	FT911-4010		341	1.0431345049310732%
353 	FT911-1521		342	1.039918832218495%
353 	FT911-3988		343	1.0377422629849378%
353 	FT911-2716		344	1.0373620388381388%
353 	FT911-4500		345	1.03645044510846%
353 	FT911-1427		346	1.0354699211107397%
353 	FT911-1720		347	1.0348148731409157%
353 	FT911-2279		348	1.024402968757352%
353 	FT911-2643		349	1.0212869362743369%
353 	FT911-3905		350	1.0204859850071841%
353 	FT911-4626		351	1.0196661184222233%
353 	FT911-48		352	1.019457235837575%
353 	FT911-4277		353	1.0151811419926824%
353 	FT911-197		354	1.0134694868014087%
353 	FT911-3257		355	1.0084731573908607%
353 	FT911-2799		356	1.0057611899565004%
353 	FT911-3113		357	1.0050860254812968%
353 	FT911-1111		358	0.9997209684120276%
353 	FT911-2456		359	0.9993690002526087%
353 	FT911-806		360	0.9943884984005847%
353 	FT911-3834		361	0.9913636220944407%
353 	FT911-4750		362	0.9829248083301048%
353 	FT911-3928		363	0.9803329256168863%
353 	FT911-3978		364	0.9779702597627273%
353 	FT911-1800		365	0.9767016703943769%
353 	FT911-1526		366	0.9753882507908244%
353 	FT911-2048		367	0.974002482505947%
353 	FT911-3793		368	0.9684079363426841%
353 	FT911-2060		369	0.9683895299495537%
353 	FT911-4523		370	0.9663968831327551%
353 	FT911-517		371	0.9642978656313923%
353 	FT911-461		372	0.9624470701559794%
353 	FT911-1930		373	0.9621595095393306%
353 	FT911-4076		374	0.9584486955476025%
353 	FT911-4683		375	0.9562034709841186%
353 	FT911-4424		376	0.9559073664296298%
353 	FT911-4903		377	0.953725462471855%
353 	FT911-3531		378	0.9532185399774082%
353 	FT911-3908		379	0.9512064795270172%
353 	FT911-1917		380	0.9482756608320344%
353 	FT911-269		381	0.9481558846007104%
353 	FT911-4643		382	0.9470558679546971%
353 	FT911-4950		383	0.944105212455012%
353 	FT911-3961		384	0.9415189890039009%
353 	FT911-2602		385	0.9334400322257892%
353 	FT911-2915		386	0.9333343604185095%
353 	FT911-5117		387	0.931090584120234%
353 	FT911-493		388	0.9305271429519578%
353 	FT911-1826		389	0.9303060992748876%
353 	FT911-1671		390	0.9301453457981643%
353 	FT911-3275		391	0.928044362406954%
353 	FT911-3222		392	0.9201407914393728%
353 	FT911-4102		393	0.9192610137289898%
353 	FT911-141		394	0.9189935039203133%
353 	FT911-1650		395	0.9180202123946246%
353 	FT911-2462		396	0.9176566644685259%
353 	FT911-4240		397	0.9175524237258139%
353 	FT911-5144		398	0.9158951613372718%
353 	FT911-2581		399	0.9126764175641917%
353 	FT911-3408		400	0.9095075667210258%
353 	FT911-3366		401	0.9039641713364654%
353 	FT911-2619		402	0.9033643035943544%
353 	FT911-3998		403	0.9028009106593031%
353 	FT911-4646		404	0.9012381628435203%
353 	FT911-4719		405	0.895284250060895%
353 	FT911-4743		406	0.8916430981103276%
353 	FT911-1805		407	0.8883634127590969%
353 	FT911-428		408	0.8882498622020186%
353 	FT911-3437		409	0.8857290685305583%
353 	FT911-556		410	0.8843070705855001%
353 	FT911-2425		411	0.8826629119607162%
353 	FT911-4765		412	0.8775002160521779%
353 	FT911-207		413	0.8738717348450115%
353 	FT911-2991		414	0.871001512664545%
353 	FT911-3422		415	0.8693467573977857%
353 	FT911-3716		416	0.867901119803183%
353 	FT911-3246		417	0.8672530577976758%
353 	FT911-4585		418	0.860012780786155%
353 	FT911-4073		419	0.8586721971002232%
353 	FT911-496		420	0.8570979941626392%
353 	FT911-1232		421	0.856882737264939%
353 	FT911-1038		422	0.8566011653076898%
353 	FT911-1379		423	0.8535966498173295%
353 	FT911-4579		424	0.8503766122323031%
353 	FT911-4214		425	0.8463856138696516%
353 	FT911-4016		426	0.8430206480422655%
353 	FT911-3517		427	0.8401429528266579%
353 	FT911-4638		428	0.8396088447699451%
353 	FT911-3643		429	0.8388837856244018%
353 	FT911-3602		430	0.8387309726951435%
353 	FT911-2591		431	0.8379411297889541%
353 	FT911-3987		432	0.8355327903374639%
353 	FT911-2371		433	0.8345489916740433%
353 	FT911-2401		434	0.833672939890274%
353 	FT911-132		435	0.833096206893345%
353 	FT911-2903		436	0.8329117595552573%
353 	FT911-2126		437	0.8322570155964958%
353 	FT911-382		438	0.831128363561426%
353 	FT911-3238		439	0.8285195569332%
353 	FT911-4935		440	0.8272191392109617%
353 	FT911-478		441	0.8271087427946608%
353 	FT911-109		442	0.8258583266904049%
353 	FT911-1307		443	0.8254167073466067%
353 	FT911-2473		444	0.8247793057314141%
353 	FT911-1006		445	0.8211413844996764%
353 	FT911-4188		446	0.8196632353981419%
353 	FT911-1620		447	0.8189000620052773%
353 	FT911-2088		448	0.8187650419985888%
353 	FT911-287		449	0.8163790640541189%
353 	FT911-3442		450	0.8127972254615805%
353 	FT911-3470		451	0.8109722312928475%
353 	FT911-1371		452	0.8106073186016751%
353 	FT911-1563		453	0.810505454701629%
353 	FT911-4803		454	0.8101288456933475%
353 	FT911-2589		455	0.8095378244056549%
353 	FT911-1953		456	0.8046308343412403%
353 	FT911-2717		457	0.80426286951182%
353 	FT911-4741		458	0.8029756488598994%
353 	FT911-2036		459	0.7991356911742593%
353 	FT911-3079		460	0.7976256733104184%
353 	FT911-1915		461	0.7967207397232827%
353 	FT911-4310		462	0.7952726640423787%
353 	FT911-308		463	0.7942103649001484%
353 	FT911-4837		464	0.7929475166587796%
353 	FT911-4913		465	0.7922013930060487%
353 	FT911-1585		466	0.7910598836316821%
353 	FT911-4723		467	0.7883510549959752%
353 	FT911-4735		468	0.7865383370449428%
353 	FT911-1584		469	0.7851923983626262%
353 	FT911-241		470	0.7844445217699975%
353 	FT911-5023		471	0.7801050358379173%
353 	FT911-4245		472	0.7722274981630265%
353 	FT911-5114		473	0.7714643511577891%
353 	FT911-3603		474	0.7660542735228509%
353 	FT911-2277		475	0.7643028496545662%
353 	FT911-55		476	0.76258715556372%
353 	FT911-548		477	0.7592019626995368%
353 	FT911-2274		478	0.7589617309782968%
353 	FT911-61		479	0.7589160029503575%
353 	FT911-782		480	0.7548232137198155%
353 	FT911-2535		481	0.7542756643080296%
353 	FT911-2424		482	0.752232318468424%
353 	FT911-632		483	0.7508540815432154%
353 	FT911-3321		484	0.750561203258541%
353 	FT911-3026		485	0.7504685130512052%
353 	FT911-421		486	0.7453037746288155%
353 	FT911-3520		487	0.7449085744480597%
353 	FT911-786		488	0.744538390095829%
353 	FT911-4196		489	0.742242490335533%
353 	FT911-2546		490	0.7420037636380938%
353 	FT911-1220		491	0.7406196983026976%
353 	FT911-2673		492	0.740328722442023%
353 	FT911-3		493	0.7396658648773%
353 	FT911-2797		494	0.7393137263579675%
353 	FT911-1086		495	0.7383267883280361%
353 	FT911-3039		496	0.7369580575592966%
353 	FT911-616		497	0.732940120850274%
353 	FT911-4163		498	0.7310167562424469%
353 	FT911-953		499	0.7287993620731524%
353 	FT911-1382		500	0.7280898915018126%
353 	FT911-1190		501	0.7259548917483422%
353 	FT911-1648		502	0.724795934511935%
353 	FT911-5221		503	0.7243727213285482%
353 	FT911-1528		504	0.7237152519465594%
353 	FT911-3232		505	0.7216059435584158%
353 	FT911-4748		506	0.7213330043697301%
353 	FT911-2430		507	0.7206503152788685%
353 	FT911-3287		508	0.7178685297612066%
353 	FT911-3165		509	0.7165604267135697%
353 	FT911-4615		510	0.7165056270046575%
353 	FT911-4381		511	0.7159468303781291%
353 	FT911-492		512	0.7151377891956846%
353 	FT911-4627		513	0.7138610289541133%
353 	FT911-2106		514	0.7130508681971651%
353 	FT911-4938		515	0.7115407265723811%
353 	FT911-4207		516	0.711504558577314%
353 	FT911-3334		517	0.710704923222971%
353 	FT911-1773		518	0.7077635714579185%
353 	FT911-4795		519	0.7071482798898403%
353 	FT911-4635		520	0.705204922585811%
353 	FT911-1339		521	0.7031635198829228%
353 	FT911-3776		522	0.7027952893743914%
353 	FT911-667		523	0.7008000160532774%
353 	FT911-3915		524	0.6995479130710792%
353 	FT911-4258		525	0.6986214556058858%
353 	FT911-1645		526	0.6983872862268272%
353 	FT911-1839		527	0.6983737203367735%
353 	FT911-636		528	0.6959102736184218%
353 	FT911-1486		529	0.6943839485864703%
353 	FT911-761		530	0.694377260985987%
353 	FT911-1308		531	0.6943313245280158%
353 	FT911-1989		532	0.6936240811034089%
353 	FT911-5103		533	0.69327344033716%
353 	FT911-2711		534	0.6899440102666226%
353 	FT911-1641		535	0.6893838325036556%
353 	FT911-5077		536	0.6874897867324148%
353 	FT911-2219		537	0.6838000557252831%
353 	FT911-4123		538	0.6826004722692158%
353 	FT911-2151		539	0.6823811297243568%
353 	FT911-3290		540	0.6813270258461673%
353 	FT911-2936		541	0.6801993448839737%
353 	FT911-4617		542	0.6774078766763625%
353 	FT911-2477		543	0.675761140704961%
353 	FT911-2929		544	0.6713296053260446%
353 	FT911-1200		545	0.6713173187641921%
353 	FT911-4448		546	0.6700380436137107%
353 	FT911-3480		547	0.6678511283548456%
353 	FT911-3487		548	0.6669799646605387%
353 	FT911-3305		549	0.6664234643703272%
353 	FT911-2555		550	0.6656184859901058%
353 	FT911-1569		551	0.6649022211213256%
353 	FT911-4404		552	0.6640927654970071%
353 	FT911-118		553	0.6616676415215711%
353 	FT911-1924		554	0.6585601179824475%
353 	FT911-2548		555	0.6569923934011404%
353 	FT911-3534		556	0.6569562163087214%
353 	FT911-5336		557	0.6567468516858533%
353 	FT911-5104		558	0.6565400766878753%
353 	FT911-1192		559	0.6554990421019898%
353 	FT911-3217		560	0.6551382930675854%
353 	FT911-1649		561	0.6551017588932935%
353 	FT911-4233		562	0.6550896044839736%
353 	FT911-5236		563	0.6545265081727427%
353 	FT911-5002		564	0.6527337284985707%
353 	FT911-3830		565	0.6517906007301256%
353 	FT911-4011		566	0.6513358739361552%
353 	FT911-1409		567	0.6508319552498146%
353 	FT911-4237		568	0.6498450521545409%
353 	FT911-3148		569	0.6483596092627302%
353 	FT911-710		570	0.6474993514751423%
353 	FT911-5337		571	0.6467615355263838%
353 	FT911-3006		572	0.6467565897764223%
353 	FT911-1581		573	0.646596043641167%
353 	FT911-1767		574	0.6434431744143132%
353 	FT911-2016		575	0.6427485095645223%
353 	FT911-2883		576	0.6424257697736807%
353 	FT911-1347		577	0.6419189716769204%
353 	FT911-4182		578	0.6392786468457877%
353 	FT911-433		579	0.635235075168459%
353 	FT911-3080		580	0.6351751598618788%
353 	FT911-2145		581	0.6350083409605062%
353 	FT911-390		582	0.6347591101138469%
353 	FT911-2319		583	0.6347241572608993%
353 	FT911-1869		584	0.6340799456907363%
353 	FT911-3504		585	0.6324058062104861%
353 	FT911-1948		586	0.6305592398667035%
353 	FT911-2192		587	0.629258775450492%
353 	FT911-2967		588	0.6270960327148479%
353 	FT911-3909		589	0.6270550614825111%
353 	FT911-359		590	0.626985688245263%
353 	FT911-4192		591	0.6259398868432643%
353 	FT911-3155		592	0.6248417876114982%
353 	FT911-1408		593	0.62357163422309%
353 	FT911-1398		594	0.6231744436090054%
353 	FT911-1723		595	0.6223462726502768%
353 	FT911-3539		596	0.6219658268213547%
353 	FT911-928		597	0.6218444572368781%
353 	FT911-3957		598	0.6211562260821653%
353 	FT911-827		599	0.6209899545580209%
353 	FT911-3062		600	0.6199841122670745%
353 	FT911-2692		601	0.6187831039229281%
353 	FT911-638		602	0.6179250263420719%
353 	FT911-555		603	0.6166676108569946%
353 	FT911-1354		604	0.6154064453149439%
353 	FT911-4360		605	0.6146090547091736%
353 	FT911-3790		606	0.613371202480204%
353 	FT911-1735		607	0.6128136029863418%
353 	FT911-1625		608	0.6124627236070397%
353 	FT911-1545		609	0.6121669114694419%
353 	FT911-2000		610	0.6113544088770341%
353 	FT911-2723		611	0.6093820839258488%
353 	FT911-3878		612	0.6092368964313043%
353 	FT911-3337		613	0.6091338583479109%
353 	FT911-3141		614	0.608272468944772%
353 	FT911-2761		615	0.6075169413925253%
353 	FT911-1222		616	0.6071395364162296%
353 	FT911-4685		617	0.6062259085329482%
353 	FT911-447		618	0.6016355695724026%
353 	FT911-4164		619	0.6014526889562918%
353 	FT911-2889		620	0.6006364063654758%
353 	FT911-4089		621	0.5969110870547356%
353 	FT911-1122		622	0.5943760751220984%
353 	FT911-4922		623	0.5936978845025584%
353 	FT911-4835		624	0.5931973798975028%
353 	FT911-444		625	0.592293516545618%
353 	FT911-2509		626	0.5901184580624647%
353 	FT911-681		627	0.5867353720968549%
353 	FT911-4141		628	0.586064315313897%
353 	FT911-3890		629	0.5848268467796559%
353 	FT911-2622		630	0.5793977210470098%
353 	FT911-3974		631	0.5790038946734171%
353 	FT911-1035		632	0.5783528618689187%
353 	FT911-4594		633	0.5754796021410916%
353 	FT911-1492		634	0.5748812382364822%
353 	FT911-2738		635	0.5736859623427257%
353 	FT911-1552		636	0.5734529630204879%
353 	FT911-4788		637	0.5718757717135723%
353 	FT911-804		638	0.5700194092801221%
353 	FT911-3375		639	0.5678694802669539%
353 	FT911-1096		640	0.5671110300354246%
353 	FT911-204		641	0.5653997375388753%
353 	FT911-626		642	0.5648972795849431%
353 	FT911-1956		643	0.5647309368847018%
353 	FT911-451		644	0.5638824044270424%
353 	FT911-1140		645	0.5626630116891519%
353 	FT911-657		646	0.5620160852942157%
353 	FT911-1967		647	0.560617092310305%
353 	FT911-1907		648	0.5601986287622254%
353 	FT911-4911		649	0.5596476780314189%
353 	FT911-3745		650	0.5589545332346043%
353 	FT911-4618		651	0.558911599211817%
353 	FT911-873		652	0.5588714177514212%
353 	FT911-3570		653	0.5585318830412753%
353 	FT911-4943		654	0.5575403721232333%
353 	FT911-1832		655	0.5572643302034935%
353 	FT911-4986		656	0.5568570911210604%
353 	FT911-2014		657	0.5565961856723806%
353 	FT911-4053		658	0.5565091555699015%
353 	FT911-2833		659	0.5552314920938932%
353 	FT911-3289		660	0.5545509698859291%
353 	FT911-131		661	0.5544457623887623%
353 	FT911-3308		662	0.5541159526987468%
353 	FT911-1919		663	0.5539446112358601%
353 	FT911-200		664	0.5535609056421226%
353 	FT911-259		665	0.5534930099773712%
353 	FT911-755		666	0.5529388535663671%
353 	FT911-3960		667	0.5515558680280958%
353 	FT911-36		668	0.5489593042859118%
353 	FT911-3722		669	0.5479831571961487%
353 	FT911-1019		670	0.5472509455677544%
353 	FT911-3808		671	0.5469010600371951%
353 	FT911-3584		672	0.541224050733848%
353 	FT911-2681		673	0.5394173620609473%
353 	FT911-718		674	0.5380397552817735%
353 	FT911-3663		675	0.5358644140195982%
353 	FT911-4969		676	0.5341900429287925%
353 	FT911-3804		677	0.5331522907230545%
353 	FT911-936		678	0.532690479300748%
353 	FT911-3533		679	0.5323427884066029%
353 	FT911-3265		680	0.5311569888481736%
353 	FT911-2689		681	0.5303285148338842%
353 	FT911-4642		682	0.529500151273082%
353 	FT911-4179		683	0.5293623390268605%
353 	FT911-816		684	0.5287249779390559%
