QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
353 	FT911-3035		132	3.1089549969721935%
353 	FT911-943		133	3.0850155921938014%
353 	FT911-1375		134	3.0598358062905486%
353 	FT911-4383		135	3.059503723845384%
353 	FT911-612		136	3.057856584915477%
353 	FT911-3451		137	3.051104029760144%
353 	FT911-3816		138	3.0432615598252815%
353 	FT911-2701		139	3.040862316320894%
353 	FT911-1584		140	3.0368695964115346%
353 	FT911-5356		141	3.0320554290084996%
353 	FT911-1708		142	3.0147087859387414%
353 	FT911-381		143	2.9970115644378743%
353 	FT911-3753		144	2.9893808951400107%
353 	FT911-5004		145	2.9861251590336457%
353 	FT911-1954		146	2.982116902902375%
353 	FT911-855		147	2.966340165406154%
353 	FT911-5196		148	2.962669385068404%
353 	FT911-1461		149	2.9552681537703758%
353 	FT911-4525		150	2.9477924290839708%
353 	FT911-597		151	2.94561346980178%
353 	FT911-5265		152	2.9392280594455316%
353 	FT911-3686		153	2.9374008368614724%
353 	FT911-4524		154	2.9305822129452777%
353 	FT911-5167		155	2.9266677757056008%
353 	FT911-870		156	2.88672330774246%
353 	FT911-2140		157	2.882048173574273%
353 	FT911-3112		158	2.880991512581685%
353 	FT911-2350		159	2.877577366923661%
353 	FT911-812		160	2.876047782958345%
353 	FT911-5181		161	2.8749069223300263%
353 	FT911-2906		162	2.845505082139046%
353 	FT911-3776		163	2.8387609953063753%
353 	FT911-1091		164	2.834247210479559%
353 	FT911-1944		165	2.8117652339672943%
353 	FT911-706		166	2.8057488709104668%
353 	FT911-988		167	2.804892903318991%
353 	FT911-1357		168	2.7987077351948537%
353 	FT911-4269		169	2.781829240910569%
353 	FT911-1109		170	2.7756437185037135%
353 	FT911-3927		171	2.7736173394086823%
353 	FT911-4125		172	2.7644413538823036%
353 	FT911-4442		173	2.763176971528989%
353 	FT911-3589		174	2.762464280745559%
353 	FT911-2903		175	2.757832811940692%
353 	FT911-5187		176	2.732249358119799%
353 	FT911-1355		177	2.7140003469143306%
353 	FT911-3220		178	2.7106683344332088%
353 	FT911-4642		179	2.704829828948037%
353 	FT911-1986		180	2.6988828962162223%
353 	FT911-3853		181	2.6947053440022026%
353 	FT911-5076		182	2.6898022465699194%
353 	FT911-1196		183	2.6707811605827025%
353 	FT911-4494		184	2.6685525814659408%
353 	FT911-434		185	2.6615928038927437%
353 	FT911-2231		186	2.657400910351397%
353 	FT911-1481		187	2.6295410862803457%
353 	FT911-689		188	2.627814060760026%
353 	FT911-1296		189	2.627772736831689%
353 	FT911-5282		190	2.6271157147265654%
353 	FT911-1667		191	2.622530105134772%
353 	FT911-1077		192	2.613363959165001%
353 	FT911-1329		193	2.605282830553406%
353 	FT911-3915		194	2.601533327039205%
353 	FT911-1720		195	2.600311347233681%
353 	FT911-2177		196	2.5811355934765468%
353 	FT911-4015		197	2.5681445702237853%
353 	FT911-2142		198	2.5384864663572064%
353 	FT911-3888		199	2.5298273184588873%
353 	FT911-5050		200	2.5245348536032566%
353 	FT911-1323		201	2.5199019155559506%
353 	FT911-238		202	2.5126194582706507%
353 	FT911-2235		203	2.502561083596576%
353 	FT911-691		204	2.4871570640691996%
353 	FT911-1934		205	2.465454685560335%
353 	FT911-2763		206	2.455669936636258%
353 	FT911-888		207	2.4510161065634204%
353 	FT911-1259		208	2.4395981127420425%
353 	FT911-2630		209	2.438300290503216%
353 	FT911-606		210	2.437931324385695%
353 	FT911-1689		211	2.422238628882295%
353 	FT911-2064		212	2.4188198014528948%
353 	FT911-4126		213	2.4120501591926984%
353 	FT911-3534		214	2.405749007555392%
353 	FT911-2042		215	2.4012355455671237%
353 	FT911-3697		216	2.397319769107198%
353 	FT911-52		217	2.3941777171790686%
353 	FT911-415		218	2.3885904726429605%
353 	FT911-5283		219	2.370149617054815%
353 	FT911-3360		220	2.3695086711937376%
353 	FT911-3623		221	2.3677375202739785%
353 	FT911-93		222	2.3550885290651533%
353 	FT911-1627		223	2.349439381451584%
353 	FT911-4011		224	2.3475497473196305%
353 	FT911-521		225	2.3311959628848764%
353 	FT911-2761		226	2.329944052011713%
353 	FT911-211		227	2.328379645028086%
353 	FT911-5104		228	2.318137219183172%
353 	FT911-3225		229	2.301605954606962%
353 	FT911-3928		230	2.3006223290183554%
353 	FT911-5290		231	2.2988196864846553%
353 	FT911-1990		232	2.2827750772724706%
353 	FT911-1719		233	2.2625175336069274%
353 	FT911-3892		234	2.258508274194183%
353 	FT911-4669		235	2.2563002853050143%
353 	FT911-1723		236	2.2555592023224826%
353 	FT911-2040		237	2.2390025220692467%
353 	FT911-2160		238	2.2375878339645268%
353 	FT911-1160		239	2.237250174814927%
353 	FT911-221		240	2.225526881003506%
353 	FT911-4668		241	2.220580729830458%
353 	FT911-2602		242	2.2174815411377065%
353 	FT911-354		243	2.216356051942235%
353 	FT911-446		244	2.212370211412993%
353 	FT911-4904		245	2.2096667822522127%
353 	FT911-4239		246	2.2010422298875505%
353 	FT911-2561		247	2.200522113957704%
353 	FT911-3424		248	2.1932435222339173%
353 	FT911-2490		249	2.191806106648914%
353 	FT911-2784		250	2.187173529472563%
353 	FT911-4496		251	2.1843781351318934%
353 	FT911-2349		252	2.182759768939404%
353 	FT911-1256		253	2.1791783167495313%
353 	FT911-3445		254	2.174103473656255%
353 	FT911-1197		255	2.1723294099311645%
353 	FT911-4363		256	2.170461973654366%
353 	FT911-1989		257	2.1631943330476457%
353 	FT911-1939		258	2.1550604044126884%
353 	FT911-3166		259	2.150119623268129%
353 	FT911-4174		260	2.1485869755523987%
353 	FT911-4677		261	2.14174533548196%
353 	FT911-645		262	2.140818379192782%
353 	FT911-4341		263	2.1336408525905872%
353 	FT911-556		264	2.1301146584597466%
353 	FT911-362		265	2.1292131126270433%
353 	FT911-1780		266	2.1268978373112386%
353 	FT911-1520		267	2.112247235877841%
353 	FT911-3718		268	2.1070769893063614%
353 	FT911-1899		269	2.1068333308315164%
353 	FT911-1389		270	2.0973045530277576%
353 	FT911-423		271	2.09148423254668%
353 	FT911-329		272	2.0760097912729547%
353 	FT911-1124		273	2.0712272101216644%
353 	FT911-4629		274	2.059478310155996%
353 	FT911-3748		275	2.0554917260437584%
353 	FT911-3140		276	2.0506937349428425%
353 	FT911-3067		277	2.047772393726995%
353 	FT911-1300		278	2.0476175340111586%
353 	FT911-4467		279	2.045903939844683%
353 	FT911-5080		280	2.0453266428952785%
353 	FT911-1632		281	2.043942980697447%
353 	FT911-3873		282	2.0421504935745647%
353 	FT911-3241		283	2.0330954450040464%
353 	FT911-1953		284	2.032341774431825%
353 	FT911-1650		285	2.0290103441862453%
353 	FT911-4010		286	2.0265209784373046%
353 	FT911-4740		287	2.023623043987527%
353 	FT911-3187		288	2.0159531712997865%
353 	FT911-2371		289	2.0096018549628716%
353 	FT911-889		290	2.007684994977854%
353 	FT911-2650		291	2.0052729178015887%
353 	FT911-1473		292	2.000282503707702%
353 	FT911-2069		293	1.9997744709867669%
353 	FT911-3121		294	1.991370221891931%
353 	FT911-2082		295	1.9839640505136518%
353 	FT911-2416		296	1.9807123607590849%
353 	FT911-4477		297	1.978293635417225%
353 	FT911-4659		298	1.9774484503070018%
353 	FT911-1247		299	1.9768413584991138%
353 	FT911-4098		300	1.974306312825176%
353 	FT911-3393		301	1.9713828036227157%
353 	FT911-4971		302	1.9672708137134212%
353 	FT911-1805		303	1.9634628187358167%
353 	FT911-2126		304	1.9610894949761648%
353 	FT911-3296		305	1.9488160240618242%
353 	FT911-2050		306	1.937656192072032%
353 	FT911-2412		307	1.9345810083354147%
353 	FT911-1860		308	1.931794500647423%
353 	FT911-4090		309	1.9290293213084546%
353 	FT911-2134		310	1.9264914474493628%
353 	FT911-1111		311	1.926418921432145%
353 	FT911-3423		312	1.9184758543050697%
353 	FT911-2789		313	1.9159384409404716%
353 	FT911-1297		314	1.9156338758630906%
353 	FT911-4666		315	1.9093002751831816%
353 	FT911-493		316	1.8977108437963999%
353 	FT911-310		317	1.8926894310335305%
353 	FT911-3148		318	1.8925956665715387%
353 	FT911-630		319	1.89207960201588%
353 	FT911-2570		320	1.8885586706559543%
353 	FT911-165		321	1.8881813980178768%
353 	FT911-2117		322	1.8874818753971523%
353 	FT911-273		323	1.8819657646929067%
353 	FT911-2183		324	1.8814669572482359%
353 	FT911-1516		325	1.8705320501846985%
353 	FT911-907		326	1.865881618509749%
353 	FT911-821		327	1.8605111271864219%
353 	FT911-1550		328	1.8549625093873696%
353 	FT911-4630		329	1.84891863294613%
353 	FT911-2961		330	1.8484638872268022%
353 	FT911-3769		331	1.8391646343841521%
353 	FT911-1136		332	1.8364768264398237%
353 	FT911-4742		333	1.8351192289094918%
353 	FT911-986		334	1.8272646906991885%
353 	FT911-3370		335	1.8250203751007985%
353 	FT911-4376		336	1.812224441847183%
353 	FT911-5134		337	1.800313804710437%
353 	FT911-3903		338	1.8001481372197998%
353 	FT911-3271		339	1.7999054953269935%
353 	FT911-3756		340	1.798732926608615%
353 	FT911-5188		341	1.7984377563991967%
353 	FT911-1952		342	1.7968878494692924%
353 	FT911-391		343	1.7963634101851285%
353 	FT911-3919		344	1.785033289964011%
353 	FT911-5058		345	1.7825204872375957%
353 	FT911-264		346	1.7806799964688327%
353 	FT911-1915		347	1.7778715182995435%
353 	FT911-2994		348	1.7760331328820291%
353 	FT911-3065		349	1.7747955860636404%
353 	FT911-4907		350	1.7700986460253219%
353 	FT911-753		351	1.7496357255595012%
353 	FT911-2252		352	1.7490425094227102%
353 	FT911-1114		353	1.7434019955746862%
353 	FT911-900		354	1.73544816372291%
353 	FT911-463		355	1.7320086561866024%
353 	FT911-3126		356	1.7263957159320886%
353 	FT911-4929		357	1.72451549793758%
353 	FT911-4395		358	1.7182727063092156%
353 	FT911-3246		359	1.7150155192686294%
353 	FT911-3356		360	1.7133041395597122%
353 	FT911-919		361	1.7125611901903908%
353 	FT911-1042		362	1.7096307264540045%
353 	FT911-197		363	1.7003647566272515%
353 	FT911-3566		364	1.6990516404236402%
353 	FT911-693		365	1.6987260154622545%
353 	FT911-4016		366	1.69800636523666%
353 	FT911-1547		367	1.693279482850311%
353 	FT911-4318		368	1.6814273311989907%
353 	FT911-2687		369	1.6683201372847134%
353 	FT911-48		370	1.668156768486112%
353 	FT911-215		371	1.6673491107001603%
353 	FT911-3259		372	1.666283364050285%
353 	FT911-3257		373	1.666221639557542%
353 	FT911-2979		374	1.657932653349901%
353 	FT911-1700		375	1.6559994001813652%
353 	FT911-2049		376	1.6524342983162899%
353 	FT911-1855		377	1.6510712014812703%
353 	FT911-3363		378	1.6490449072861513%
353 	FT911-1773		379	1.643077327288309%
353 	FT911-2826		380	1.6413123450297065%
353 	FT911-4837		381	1.6409635010257981%
353 	FT911-1774		382	1.640744346299811%
353 	FT911-2709		383	1.6381329050096176%
353 	FT911-4377		384	1.629406932318219%
353 	FT911-2690		385	1.6239942480953649%
353 	FT911-3998		386	1.6202498491422312%
353 	FT911-3258		387	1.617058912636481%
353 	FT911-1305		388	1.6084040626934106%
353 	FT911-4137		389	1.6080003589397527%
353 	FT911-1967		390	1.6065036093403797%
353 	FT911-851		391	1.6054585018964327%
353 	FT911-4602		392	1.6030496292630572%
353 	FT911-3794		393	1.600710606013204%
353 	FT911-1867		394	1.5983805430311742%
353 	FT911-3687		395	1.5946542646943123%
353 	FT911-3287		396	1.5756624763302207%
353 	FT911-833		397	1.5720048437224208%
353 	FT911-3442		398	1.571441769529551%
353 	FT911-2461		399	1.5713857338128432%
353 	FT911-4638		400	1.5691639742024386%
353 	FT911-1339		401	1.569099851902061%
353 	FT911-99		402	1.557464594171106%
353 	FT911-4204		403	1.5523572664013459%
353 	FT911-3908		404	1.551537348709961%
353 	FT911-1957		405	1.545782694173871%
353 	FT911-2604		406	1.544962535486174%
353 	FT911-543		407	1.5433189653710904%
353 	FT911-3630		408	1.5424435228530342%
353 	FT911-371		409	1.5363944810234855%
353 	FT911-4963		410	1.5341327444255997%
353 	FT911-2277		411	1.5320306969323734%
353 	FT911-1451		412	1.5299288214686229%
353 	FT911-842		413	1.5253187407833289%
353 	FT911-262		414	1.5225691271504476%
353 	FT911-749		415	1.5178080141467183%
353 	FT911-1254		416	1.517730508930116%
353 	FT911-3125		417	1.5155696477310119%
353 	FT911-4381		418	1.5120621162876058%
353 	FT911-850		419	1.5084711190792264%
353 	FT911-3495		420	1.5069582713842722%
353 	FT911-61		421	1.5007761704367766%
353 	FT911-3232		422	1.5002795403044766%
353 	FT911-2608		423	1.4985902997678746%
353 	FT911-769		424	1.497502060718454%
353 	FT911-1281		425	1.4957529680665036%
353 	FT911-2787		426	1.494705848244272%
353 	FT911-1123		427	1.4902117789554346%
353 	FT911-4634		428	1.488867714779801%
353 	FT911-2951		429	1.4882390822726634%
353 	FT911-1205		430	1.4859590060311216%
353 	FT911-109		431	1.4821615856100436%
353 	FT911-265		432	1.4816253583210446%
353 	FT911-3270		433	1.4811818291349566%
353 	FT911-4773		434	1.4744148681552758%
353 	FT911-4033		435	1.4720799549222432%
353 	FT911-1816		436	1.4688373907589392%
353 	FT911-2862		437	1.4629164136007324%
353 	FT911-1581		438	1.4625311050309202%
353 	FT911-3952		439	1.4568580392772505%
353 	FT911-1449		440	1.4520890633554653%
353 	FT911-2266		441	1.4499123235575404%
353 	FT911-4176		442	1.449826243883203%
353 	FT911-3390		443	1.4445852383626703%
353 	FT911-2456		444	1.4440248991423563%
353 	FT911-5330		445	1.441835067953978%
353 	FT911-1617		446	1.4410982356612843%
353 	FT911-2393		447	1.4387123330964362%
353 	FT911-343		448	1.4336743233446911%
353 	FT911-1181		449	1.4330842927464365%
353 	FT911-4578		450	1.4327930564292295%
353 	FT911-3987		451	1.4305511394828434%
353 	FT911-2170		452	1.4282373119114604%
353 	FT911-422		453	1.4279484542804504%
353 	FT911-224		454	1.4216533914075238%
353 	FT911-2249		455	1.4216395094666407%
353 	FT911-2279		456	1.4195913153040873%
353 	FT911-4482		457	1.4136256643026657%
353 	FT911-4403		458	1.4133821368284014%
353 	FT911-2853		459	1.4091042527215758%
353 	FT911-5119		460	1.4062610383336984%
353 	FT911-2591		461	1.4056482120474973%
353 	FT911-206		462	1.4052553733284794%
353 	FT911-2070		463	1.403079468330291%
353 	FT911-2672		464	1.4011988177734227%
353 	FT911-4088		465	1.3990989101141686%
353 	FT911-2641		466	1.395735854849362%
353 	FT911-505		467	1.3947660230874204%
353 	FT911-4614		468	1.3900512231722422%
353 	FT911-4840		469	1.3843046025866053%
353 	FT911-1930		470	1.384177028683014%
353 	FT911-2600		471	1.3834502199144296%
353 	FT911-2054		472	1.3794789003395505%
353 	FT911-4475		473	1.3761335987155339%
353 	FT911-806		474	1.3720290218610545%
353 	FT911-4600		475	1.36733611812042%
353 	FT911-4782		476	1.3641606750220905%
353 	FT911-1678		477	1.3633181934017045%
353 	FT911-5278		478	1.3619146502537647%
353 	FT911-1480		479	1.3603119145202793%
353 	FT911-1845		480	1.3568505129058577%
353 	FT911-2662		481	1.3566290308736775%
353 	FT911-2115		482	1.3565885105832782%
353 	FT911-4089		483	1.3490078029046726%
353 	FT911-2446		484	1.347722030030502%
353 	FT911-4053		485	1.345534062884324%
353 	FT911-3431		486	1.3434803187839093%
353 	FT911-731		487	1.3419331736695068%
353 	FT911-1699		488	1.3411271454609475%
353 	FT911-1574		489	1.336570841950308%
353 	FT911-4184		490	1.3293264705425802%
353 	FT911-2865		491	1.328505269564136%
353 	FT911-3948		492	1.3278303752756848%
353 	FT911-3464		493	1.3256065084510515%
353 	FT911-294		494	1.3246599864171802%
353 	FT911-1693		495	1.323711032679806%
353 	FT911-4561		496	1.3201109177455432%
353 	FT911-4881		497	1.3192375300909764%
353 	FT911-3523		498	1.3182394027238402%
353 	FT911-277		499	1.3173740403168412%
353 	FT911-4238		500	1.309469597571777%
353 	FT911-2206		501	1.3069898384740797%
353 	FT911-96		502	1.3062971164108108%
353 	FT911-3772		503	1.304979539073705%
353 	FT911-2915		504	1.30430216576091%
353 	FT911-4058		505	1.304192446559715%
353 	FT911-2962		506	1.3035816362400416%
353 	FT911-3834		507	1.3022943775448583%
353 	FT911-141		508	1.2991063712921673%
353 	FT911-1079		509	1.2963360201041556%
353 	FT911-286		510	1.2961348519763014%
353 	FT911-694		511	1.2934375725512204%
353 	FT911-4704		512	1.2933429691554679%
353 	FT911-2868		513	1.2925379557700887%
353 	FT911-4891		514	1.2924445325737202%
353 	FT911-4075		515	1.2920627952272172%
353 	FT911-1864		516	1.2901789486363815%
353 	FT911-3411		517	1.2859186611762112%
353 	FT911-328		518	1.2847112828441527%
353 	FT911-2297		519	1.2832355016581805%
353 	FT911-1956		520	1.282931500922859%
353 	FT911-383		521	1.2821041873465007%
353 	FT911-3275		522	1.2810844006065585%
353 	FT911-4339		523	1.2798496322597077%
353 	FT911-4351		524	1.2797819682001177%
353 	FT911-2018		525	1.2781716195286161%
353 	FT911-269		526	1.276911982219497%
353 	FT911-3947		527	1.2759249485831605%
353 	FT911-3713		528	1.2756185085099367%
353 	FT911-112		529	1.2754950186701128%
353 	FT911-4583		530	1.2713143973409617%
353 	FT911-2343		531	1.2706376010845164%
353 	FT911-3937		532	1.2688372204642182%
353 	FT911-2512		533	1.2683547687514518%
353 	FT911-4854		534	1.2676346440232875%
353 	FT911-4604		535	1.2673274179791674%
353 	FT911-1709		536	1.2652232291386956%
353 	FT911-4466		537	1.2601267534724052%
353 	FT911-4110		538	1.2598911458734163%
353 	FT911-5193		539	1.2582266259192896%
353 	FT911-3421		540	1.2538748531509996%
353 	FT911-2233		541	1.2535463228098425%
353 	FT911-3728		542	1.2526746068795653%
353 	FT911-2150		543	1.2521301082679088%
353 	FT911-5078		544	1.2519588307713243%
353 	FT911-1801		545	1.2502006315347494%
353 	FT911-1594		546	1.2495636968927337%
353 	FT911-904		547	1.245270202204216%
353 	FT911-1733		548	1.2433586353699841%
353 	FT911-992		549	1.2428132246560721%
353 	FT911-1028		550	1.2427565831818401%
353 	FT911-1409		551	1.242031609467935%
353 	FT911-5103		552	1.2418593986898854%
353 	FT911-2689		553	1.2417447588943582%
353 	FT911-1107		554	1.2401478135421817%
353 	FT911-2793		555	1.2401105925241522%
353 	FT911-2450		556	1.2377283935907375%
353 	FT911-276		557	1.234925296655482%
353 	FT911-3222		558	1.2335456639474918%
353 	FT911-1715		559	1.233064711417551%
353 	FT911-3536		560	1.2286527271407246%
353 	FT911-4586		561	1.2282275818932618%
353 	FT911-3266		562	1.227167639757485%
353 	FT911-2716		563	1.2255137531482967%
353 	FT911-2760		564	1.2250735468679754%
353 	FT911-4500		565	1.2244368189525394%
353 	FT911-4165		566	1.2221121882579633%
353 	FT911-2379		567	1.2208879826045136%
353 	FT911-1726		568	1.2204170551936298%
353 	FT911-1371		569	1.2174831163086355%
353 	FT911-3119		570	1.2165806499039942%
353 	FT911-2989		571	1.2165761698620536%
353 	FT911-40		572	1.2135025576082716%
353 	FT911-4076		573	1.212746411133581%
353 	FT911-695		574	1.2127333853565667%
353 	FT911-4375		575	1.2123405720236038%
353 	FT911-1280		576	1.2121656913154357%
353 	FT911-71		577	1.2095950186492983%
353 	FT911-4875		578	1.2092634454901168%
353 	FT911-5098		579	1.2089219971787035%
353 	FT911-3804		580	1.2083790827047847%
353 	FT911-4856		581	1.2071650983682645%
353 	FT911-3905		582	1.205576802214686%
353 	FT911-2557		583	1.2051805323794742%
353 	FT911-3757		584	1.2043233260582764%
353 	FT911-1416		585	1.204234153078999%
353 	FT911-707		586	1.2020377052260995%
353 	FT911-3664		587	1.2020251844898289%
353 	FT911-765		588	1.2017726850567816%
353 	FT911-5087		589	1.1994748111142632%
353 	FT911-4263		590	1.1994563917415084%
353 	FT911-4277		591	1.1993097924059932%
353 	FT911-2581		592	1.198927760331317%
353 	FT911-2552		593	1.196528550934037%
353 	FT911-4179		594	1.196122712960803%
353 	FT911-2272		595	1.1933281379132938%
353 	FT911-1635		596	1.1903761456065463%
353 	FT911-2546		597	1.1850940212353247%
353 	FT911-2060		598	1.1848206409521098%
353 	FT911-3793		599	1.1842862434147718%
353 	FT911-4004		600	1.1834737236755675%
353 	FT911-3202		601	1.179393733250662%
353 	FT911-111		602	1.1793908489545544%
353 	FT911-1232		603	1.1779765713963677%
353 	FT911-5177		604	1.1750409735646485%
353 	FT911-4120		605	1.1745173007785907%
353 	FT911-3437		606	1.1743661269416827%
353 	FT911-3745		607	1.1738539275994007%
353 	FT911-444		608	1.171275861992871%
353 	FT911-2998		609	1.169890832945553%
353 	FT911-780		610	1.1669173988018997%
353 	FT911-3871		611	1.1655896847452991%
353 	FT911-4643		612	1.1655155285542464%
353 	FT911-868		613	1.164294242893198%
353 	FT911-1620		614	1.1630274446622333%
353 	FT911-3165		615	1.162734979644653%
353 	FT911-1199		616	1.1613095729401601%
353 	FT911-4380		617	1.160515274716944%
353 	FT911-1085		618	1.1595038031593872%
353 	FT911-3433		619	1.1549651822919196%
353 	FT911-1521		620	1.152176897597883%
353 	FT911-3694		621	1.1518758600346926%
353 	FT911-4536		622	1.1516719436363463%
353 	FT911-2048		623	1.1506623466273462%
353 	FT911-2692		624	1.1499087392969383%
353 	FT911-4056		625	1.1491644869773374%
353 	FT911-3028		626	1.1470164507262928%
353 	FT911-2622		627	1.1466599568065223%
353 	FT911-1057		628	1.1457154943224694%
353 	FT911-862		629	1.1449815419975151%
353 	FT911-3406		630	1.1443520482983964%
353 	FT911-1115		631	1.14270075834848%
353 	FT911-4314		632	1.1417079550438964%
353 	FT911-2967		633	1.1402461318650703%
353 	FT911-3238		634	1.139637832953324%
353 	FT911-3640		635	1.137867704684659%
353 	FT911-2055		636	1.1360345554076507%
353 	FT911-2332		637	1.1354674988152336%
353 	FT911-3006		638	1.1340896808545267%
353 	FT911-1987		639	1.1313319040154028%
353 	FT911-3577		640	1.1303507708951304%
353 	FT911-4683		641	1.1296350363964105%
353 	FT911-46		642	1.1262717953333168%
353 	FT911-4506		643	1.125735805100842%
353 	FT911-5132		644	1.1256403736819558%
353 	FT911-4925		645	1.1251205799434516%
353 	FT911-2655		646	1.1234677428579223%
353 	FT911-3922		647	1.1220536090316997%
353 	FT911-4531		648	1.121978182251137%
353 	FT911-1063		649	1.1218709250629981%
353 	FT911-3039		650	1.1213848381252893%
353 	FT911-1917		651	1.1202693183442927%
353 	FT911-4784		652	1.119843325405361%
353 	FT911-4579		653	1.1170882774234718%
353 	FT911-2520		654	1.1139682357396574%
353 	FT911-1895		655	1.1138959448993595%
353 	FT911-2047		656	1.112297561719989%
353 	FT911-4054		657	1.1118038254168776%
353 	FT911-956		658	1.11105328554961%
353 	FT911-2189		659	1.1074612580331056%
353 	FT911-2400		660	1.1071861544841026%
353 	FT911-3646		661	1.1058235972916406%
353 	FT911-4912		662	1.1054227484681605%
353 	FT911-55		663	1.10359672666521%
353 	FT911-1767		664	1.1016663582755157%
353 	FT911-1307		665	1.101115672965399%
353 	FT911-4117		666	1.0993600158594568%
353 	FT911-5015		667	1.098010251785989%
353 	FT911-5247		668	1.097381238730135%
353 	FT911-2053		669	1.0943341211334348%
353 	FT911-1201		670	1.0935277665748189%
353 	FT911-4515		671	1.0929651845836825%
353 	FT911-4665		672	1.0927405430597181%
353 	FT911-4416		673	1.0881903103412234%
353 	FT911-4965		674	1.0798340957400783%
353 	FT911-5294		675	1.0772083197451598%
353 	FT911-2307		676	1.0747366830093537%
353 	FT911-3169		677	1.074595108485101%
353 	FT911-3512		678	1.0701545066344795%
353 	FT911-1227		679	1.0680987889220186%
353 	FT911-1673		680	1.065785821543939%
353 	FT911-2589		681	1.0637869264777835%
353 	FT911-3563		682	1.0633832498004698%
353 	FT911-3680		683	1.0629275153351005%
353 	FT911-3309		684	1.0627568606087265%
353 	FT911-1225		685	1.0617485222959289%
353 	FT911-3357		686	1.0599825046114584%
353 	FT911-2000		687	1.0594782602212336%
353 	FT911-1046		688	1.0574324939420545%
353 	FT911-3438		689	1.057097484297601%
353 	FT911-4814		690	1.0569779417113274%
353 	FT911-2956		691	1.0551812010217816%
353 	FT911-467		692	1.0549338956786467%
353 	FT911-1656		693	1.0542027263051412%
353 	FT911-4064		694	1.0540752727696847%
353 	FT911-374		695	1.052602829293107%
353 	FT911-1120		696	1.0524671634934268%
353 	FT911-1271		697	1.0523823501938512%
353 	FT911-3961		698	1.0516137988409695%
353 	FT911-4901		699	1.0514887335098384%
353 	FT911-4970		700	1.0514054161129929%
353 	FT911-3351		701	1.049553609678394%
353 	FT911-428		702	1.0493563303895903%
353 	FT911-4008		703	1.048972487965832%
353 	FT911-2088		704	1.0487512536537444%
353 	FT911-934		705	1.0483734607935071%
353 	FT911-1540		706	1.0478633499648946%
353 	FT911-5341		707	1.0440969709902752%
353 	FT911-2425		708	1.0427560461083765%
353 	FT911-3882		709	1.0422709972641364%
353 	FT911-1122		710	1.0415344842632508%
353 	FT911-632		711	1.036488652872151%
353 	FT911-4229		712	1.0363783571525695%
353 	FT911-3026		713	1.0359564091556992%
353 	FT911-3925		714	1.035006453102018%
353 	FT911-451		715	1.0345577336622243%
353 	FT911-1494		716	1.0334278078193122%
353 	FT911-308		717	1.0328192436258472%
353 	FT911-207		718	1.032370367764367%
353 	FT911-1833		719	1.0296565850928034%
353 	FT911-3440		720	1.0282801434382516%
353 	FT911-1298		721	1.0271545248262866%
353 	FT911-3290		722	1.0267513030205448%
353 	FT911-4393		723	1.0267181714418543%
353 	FT911-461		724	1.0263404602679302%
353 	FT911-2835		725	1.0255476113383641%
353 	FT911-3631		726	1.0250253412495425%
353 	FT911-3397		727	1.0234435936627282%
353 	FT911-4026		728	1.0223863873384265%
353 	FT911-1220		729	1.0223609783230034%
353 	FT911-135		730	1.0211428221705041%
353 	FT911-733		731	1.0199995962664254%
353 	FT911-3256		732	1.0195650278833128%
353 	FT911-1980		733	1.018602856396173%
353 	FT911-1087		734	1.0181144392642012%
353 	FT911-5144		735	1.0147650112876976%
353 	FT911-3929		736	1.0146806109070268%
353 	FT911-1096		737	1.0146758880455935%
353 	FT911-2870		738	1.0144226570352624%
353 	FT911-4194		739	1.0133747978514196%
353 	FT911-1006		740	1.0132011273917547%
353 	FT911-382		741	1.0098794777808335%
353 	FT911-2619		742	1.009857919839881%
353 	FT911-1896		743	1.0097860114982267%
353 	FT911-673		744	1.0093808774681947%
353 	FT911-3522		745	1.0086636998944156%
353 	FT911-4411		746	1.0086344695966996%
353 	FT911-800		747	1.008616106518936%
353 	FT911-1377		748	1.0086028560093736%
353 	FT911-3459		749	1.008049966378787%
353 	FT911-1258		750	1.0070057613303045%
353 	FT911-1207		751	1.0057284988768103%
353 	FT911-1979		752	1.0042565038876827%
353 	FT911-3151		753	1.0040751070853409%
353 	FT911-4800		754	1.003778480172029%
353 	FT911-4311		755	1.0031150104966216%
353 	FT911-585		756	1.0009091233073697%
353 	FT911-4474		757	0.9994293900843029%
353 	FT911-837		758	0.9985502591735633%
353 	FT911-4877		759	0.9984978931943309%
353 	FT911-5360		760	0.9977125076371468%
353 	FT911-212		761	0.9938576780757854%
353 	FT911-3492		762	0.9924448107760115%
353 	FT911-2700		763	0.9916010834370829%
353 	FT911-5125		764	0.9878003918407701%
353 	FT911-2396		765	0.9852367445742184%
353 	FT911-3539		766	0.9823643060053769%
353 	FT911-1671		767	0.9822221677819751%
353 	FT911-2719		768	0.9821640915769196%
353 	FT911-4622		769	0.9797609434123513%
353 	FT911-2535		770	0.9793343721711222%
353 	FT911-4312		771	0.9792732343027559%
353 	FT911-506		772	0.978417534817692%
353 	FT911-2548		773	0.978071832608639%
353 	FT911-2521		774	0.9773509810454338%
353 	FT911-2473		775	0.9743737910614493%
353 	FT911-2618		776	0.9727284348775632%
353 	FT911-201		777	0.970304869743434%
353 	FT911-2357		778	0.969114116459252%
