QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
354 	FT911-3907		426	0.7003553795700415%
354 	FT911-2894		427	0.6968298440338865%
354 	FT911-1720		428	0.695292825491658%
354 	FT911-2892		429	0.6804048116272126%
354 	FT911-1418		430	0.6676809495969646%
354 	FT911-1307		431	0.6662418846663395%
354 	FT911-2452		432	0.6598751348542365%
354 	FT911-1063		433	0.6572035607347892%
354 	FT911-1070		434	0.6558014799252895%
354 	FT911-255		435	0.6361010495600763%
354 	FT911-1507		436	0.619135182910459%
354 	FT911-626		437	0.6132317979741082%
354 	FT911-3109		438	0.6129785540808242%
354 	FT911-5237		439	0.602251661643044%
354 	FT911-382		440	0.5828532670604625%
354 	FT911-5185		441	0.5822900854387735%
354 	FT911-2374		442	0.574459726586394%
354 	FT911-1338		443	0.5718508727622699%
354 	FT911-465		444	0.5190538149473968%
354 	FT911-5186		445	0.46651880675649127%
354 	FT911-188		446	0.4339244705405171%

**********************************************
353 	FT911-122		1	48.90906665610651%
353 	FT911-558		2	37.33026988024333%
353 	FT911-1769		3	35.744105604154605%
353 	FT911-4151		4	27.91927149753704%
353 	FT911-4261		5	20.875366263412033%
353 	FT911-4348		6	20.826470474581292%
353 	FT911-4931		7	20.013890133137533%
353 	FT911-1562		8	15.71745127405075%
353 	FT911-3327		9	13.279998202301222%
353 	FT911-4349		10	12.67662477997263%
353 	FT911-3209		11	9.687656955693647%
353 	FT911-4139		12	9.636364250845082%
353 	FT911-3129		13	9.487911463783647%
353 	FT911-5024		14	9.156598428659537%
353 	FT911-601		15	8.965724797185306%
353 	FT911-3478		16	8.712996450014137%
353 	FT911-1263		17	8.236978210904145%
353 	FT911-1098		18	8.046141765440533%
353 	FT911-3206		19	7.743027186616448%
353 	FT911-4919		20	7.58433725241259%
353 	FT911-3027		21	7.0962159782427845%
353 	FT911-4701		22	6.569031192147568%
353 	FT911-846		23	6.240220689228678%
353 	FT911-3318		24	6.23571300142239%
353 	FT911-932		25	6.09228670023271%
353 	FT911-348		26	5.977872864604407%
353 	FT911-5079		27	5.349994346483599%
353 	FT911-3706		28	5.2620174856276565%
353 	FT911-1943		29	5.088518152643811%
353 	FT911-3332		30	4.995419907204141%
353 	FT911-547		31	4.928559047251682%
353 	FT911-3320		32	4.911047581504781%
353 	FT911-3472		33	4.827056375627892%
353 	FT911-2029		34	4.825228938112672%
353 	FT911-1349		35	4.765359310104251%
353 	FT911-5253		36	4.454185193268768%
353 	FT911-5001		37	4.351220414057728%
353 	FT911-3816		38	4.069650164826129%
353 	FT911-1083		39	3.939912586617901%
353 	FT911-18		40	3.88158738634194%
353 	FT911-2350		41	3.8480863295474164%
353 	FT911-825		42	3.646228855393045%
353 	FT911-597		43	3.578847256686897%
353 	FT911-1196		44	3.571544797156354%
353 	FT911-4442		45	3.3957935505589316%
353 	FT911-5196		46	3.3289665787940743%
353 	FT911-5167		47	3.31970935032199%
353 	FT911-2140		48	3.2690974866753533%
353 	FT911-606		49	3.260162631795157%
353 	FT911-4902		50	3.204628280750706%
353 	FT911-870		51	3.160973716208273%
353 	FT911-1627		52	3.141825366638013%
353 	FT911-702		53	3.0725319212994586%
353 	FT911-1323		54	2.858316212180438%
353 	FT911-1520		55	2.824636378654651%
353 	FT911-5076		56	2.8110386617372054%
353 	FT911-4383		57	2.75479113149703%
353 	FT911-1611		58	2.705141163975004%
353 	FT911-3623		59	2.6917815958691627%
353 	FT911-943		60	2.6823764665952465%
353 	FT911-4341		61	2.6189314609324255%
353 	FT911-1631		62	2.6150416279141235%
353 	FT911-2630		63	2.590985441543469%
353 	FT911-1355		64	2.5391442134180457%
353 	FT911-1124		65	2.4717172319979728%
353 	FT911-150		66	2.4482919314003926%
353 	FT911-4174		67	2.3610055107617542%
353 	FT911-4467		68	2.263462604177781%
353 	FT911-4963		69	2.0515435342912967%
353 	FT911-2789		70	2.030847774113603%
353 	FT911-753		71	2.0153602589480424%
353 	FT911-4929		72	1.958318267126813%
353 	FT911-3067		73	1.9514149484088361%
353 	FT911-5042		74	1.8771934183629486%
353 	FT911-4009		75	1.8729967058916692%
353 	FT911-1254		76	1.865207884553095%
353 	FT911-3356		77	1.8459395301586505%
353 	FT911-3699		78	1.8322702134852362%
353 	FT911-4184		79	1.7256393446861968%
353 	FT911-1109		80	1.7179628910119407%
353 	FT911-1957		81	1.7082820812626045%
353 	FT911-3363		82	1.6747334189952712%
353 	FT911-4165		83	1.6342890581727003%
353 	FT911-4318		84	1.6036450074283195%
353 	FT911-4004		85	1.582619153806871%
353 	FT911-265		86	1.57048655464085%
353 	FT911-4176		87	1.5317408934546042%
353 	FT911-3640		88	1.5216317759378226%
353 	FT911-2787		89	1.5179900950920444%
353 	FT911-383		90	1.4753361213295326%
353 	FT911-1296		91	1.4457651930599442%
353 	FT911-2994		92	1.4341289801333088%
353 	FT911-4840		93	1.4137818697521176%
353 	FT911-5341		94	1.3962353634595193%
353 	FT911-1301		95	1.383987089970939%
353 	FT911-1494		96	1.3819678544716427%
353 	FT911-4515		97	1.378470275486005%
353 	FT911-467		98	1.330504428052373%
353 	FT911-2793		99	1.317765700823832%
353 	FT911-3925		100	1.2719663902981522%
353 	FT911-1207		101	1.2684455648410415%
353 	FT911-3411		102	1.267639724076932%
353 	FT911-2446		103	1.2174049280660726%
353 	FT911-1617		104	1.189062252479104%
353 	FT911-2456		105	1.1841119741246349%
353 	FT911-4088		106	1.1731280178062335%
353 	FT911-2082		107	1.1631711812535834%
353 	FT911-4194		108	1.1494676026208506%
353 	FT911-855		109	1.1439072340444199%
353 	FT911-2915		110	1.1058701958477424%
353 	FT911-493		111	1.1025440372263768%
353 	FT911-3408		112	1.0776387901156692%
353 	FT911-3366		113	1.0710706447654472%
353 	FT911-821		114	1.0446812478543939%
353 	FT911-1720		115	1.0206479563861035%
353 	FT911-521		116	1.015445460897187%
353 	FT911-1307		117	0.9780029264111598%
353 	FT911-4188		118	0.9711858698232075%
353 	FT911-496		119	0.9516811443050496%
353 	FT911-478		120	0.9183824955471414%
353 	FT911-1006		121	0.8578151342890602%
353 	FT911-382		122	0.8555934623337518%
353 	FT911-3927		123	0.8247464831605852%
353 	FT911-1486		124	0.8227475016268778%
353 	FT911-5337		125	0.7181334718016422%

**********************************************
352 	FT911-3246		1	21.247188629233545%
352 	FT911-4701		2	18.22867864266322%
352 	FT911-3866		3	14.097769183951597%
352 	FT911-3618		4	14.058893557367059%
352 	FT911-1087		5	13.950664556222245%
352 	FT911-437		6	13.110113879979584%
352 	FT911-2267		7	12.653163159749989%
352 	FT911-1174		8	11.852984188023088%
352 	FT911-4818		9	11.265398149036908%
352 	FT911-5179		10	10.66254077493187%
352 	FT911-3772		11	10.549888646301739%
352 	FT911-3053		12	9.969584737128503%
352 	FT911-91		13	9.657030021168147%
352 	FT911-3710		14	9.211065210113095%
352 	FT911-3886		15	9.153562793090313%
352 	FT911-2332		16	9.148060416879659%
352 	FT911-1674		17	9.081304670941591%
352 	FT911-1563		18	8.8252914705706%
352 	FT911-2549		19	8.758804378384118%
352 	FT911-2046		20	8.7074786490312%
352 	FT911-4606		21	8.702684723373368%
352 	FT911-4687		22	8.609971110392092%
352 	FT911-1582		23	8.576159058431482%
352 	FT911-5027		24	8.575463472000937%
352 	FT911-417		25	8.28546389104701%
352 	FT911-2510		26	8.245906041113434%
352 	FT911-1668		27	8.20541062131565%
352 	FT911-2002		28	8.065568722613122%
352 	FT911-2751		29	8.009855104359033%
352 	FT911-3387		30	7.984397843417929%
352 	FT911-3673		31	7.816211116016948%
352 	FT911-3858		32	7.641635058388473%
352 	FT911-5072		33	7.2845082901882545%
352 	FT911-4339		34	7.2732168924536404%
352 	FT911-1768		35	7.243287665715601%
352 	FT911-4033		36	7.205672807720127%
352 	FT911-2832		37	7.066995161248411%
352 	FT911-1194		38	6.9523728618465634%
352 	FT911-519		39	6.921262500503571%
352 	FT911-2093		40	6.902956760820023%
352 	FT911-2560		41	6.897905749048207%
352 	FT911-3106		42	6.796341496032943%
352 	FT911-3923		43	6.781334989670293%
352 	FT911-3393		44	6.691209328544166%
352 	FT911-2005		45	6.643342537822809%
352 	FT911-2222		46	6.6136670660204375%
352 	FT911-2803		47	6.595887355240196%
352 	FT911-2280		48	6.550037059103911%
352 	FT911-2599		49	6.524051814674031%
352 	FT911-2138		50	6.45430610999989%
352 	FT911-2154		51	6.438109675293842%
352 	FT911-2581		52	6.432997950977855%
352 	FT911-1888		53	6.391436248492201%
352 	FT911-3651		54	6.340677295013056%
352 	FT911-4561		55	6.322581936034441%
352 	FT911-2622		56	6.308845592540269%
352 	FT911-5096		57	6.299597776185388%
352 	FT911-4769		58	6.278465341320287%
352 	FT911-1384		59	6.239358753439273%
352 	FT911-1872		60	6.221299848936404%
352 	FT911-2281		61	6.210294575033934%
352 	FT911-535		62	6.182941621348941%
352 	FT911-3132		63	6.117078620066527%
352 	FT911-413		64	6.087063147019871%
352 	FT911-3370		65	6.072858393392444%
352 	FT911-2014		66	6.060568181832764%
352 	FT911-3478		67	6.044514314828862%
352 	FT911-3708		68	5.987006974115049%
352 	FT911-3059		69	5.953226542735712%
352 	FT911-2635		70	5.915348800773276%
352 	FT911-2052		71	5.890380129927783%
352 	FT911-3605		72	5.882969120528197%
352 	FT911-4812		73	5.87829684883853%
352 	FT911-259		74	5.870856863071556%
352 	FT911-5356		75	5.8699845151349885%
352 	FT911-2934		76	5.869296218394834%
352 	FT911-4247		77	5.861927164293445%
352 	FT911-2095		78	5.836717159563238%
352 	FT911-834		79	5.796979968294604%
352 	FT911-5189		80	5.761771678375684%
352 	FT911-2931		81	5.749326973930405%
352 	FT911-39		82	5.735484988907685%
352 	FT911-967		83	5.734511148729803%
352 	FT911-4665		84	5.729111018658392%
352 	FT911-851		85	5.661104860869355%
352 	FT911-635		86	5.657344777545152%
352 	FT911-63		87	5.5927477544426125%
352 	FT911-705		88	5.588745903704403%
352 	FT911-5153		89	5.578300897426567%
352 	FT911-4227		90	5.551723567499625%
352 	FT911-3922		91	5.52998687095911%
352 	FT911-4914		92	5.519948438551888%
352 	FT911-1462		93	5.462606218280835%
352 	FT911-2874		94	5.420541255546588%
352 	FT911-3561		95	5.407725693610697%
352 	FT911-5022		96	5.40646097725512%
352 	FT911-4591		97	5.406330027245367%
352 	FT911-552		98	5.39564364840137%
352 	FT911-951		99	5.364068150160563%
352 	FT911-4762		100	5.345441527099022%
352 	FT911-2882		101	5.339605008015099%
352 	FT911-1857		102	5.314611725263155%
352 	FT911-4421		103	5.309802864323638%
352 	FT911-4050		104	5.191572733147496%
352 	FT911-2306		105	5.186485169907627%
352 	FT911-900		106	5.177145808407065%
352 	FT911-910		107	5.171108153577259%
352 	FT911-338		108	5.170377589588275%
352 	FT911-1619		109	5.163540340393414%
352 	FT911-3345		110	5.134617017730525%
352 	FT911-2018		111	5.123153410152173%
352 	FT911-4569		112	5.115057057602313%
352 	FT911-4896		113	5.109621398767152%
352 	FT911-3535		114	5.079690972179591%
352 	FT911-4821		115	5.075559245731923%
352 	FT911-4948		116	5.07469251219873%
352 	FT911-2530		117	5.042007514580849%
352 	FT911-328		118	5.028537458906964%
352 	FT911-650		119	4.9941381316073965%
352 	FT911-3261		120	4.957273611122529%
352 	FT911-2767		121	4.957058224076801%
352 	FT911-4814		122	4.954683433956513%
352 	FT911-4783		123	4.9363564435091085%
352 	FT911-5019		124	4.902685235210661%
352 	FT911-801		125	4.899832451429961%
352 	FT911-3278		126	4.892890920957468%
352 	FT911-279		127	4.882386511560404%
352 	FT911-1243		128	4.8654745747534855%
352 	FT911-2451		129	4.862170330110947%
352 	FT911-2176		130	4.855834748330146%
352 	FT911-1031		131	4.839173156359563%
352 	FT911-4345		132	4.830983279356146%
352 	FT911-3432		133	4.824656508746155%
352 	FT911-3662		134	4.820519475972622%
352 	FT911-4074		135	4.815913151275368%
352 	FT911-3700		136	4.811066607992383%
352 	FT911-3153		137	4.801864951655366%
352 	FT911-4798		138	4.749543909929682%
352 	FT911-2192		139	4.7435289294290905%
352 	FT911-1436		140	4.718157368300075%
352 	FT911-2634		141	4.695545616289307%
352 	FT911-1362		142	4.69002566103776%
352 	FT911-3052		143	4.647254958969596%
352 	FT911-4447		144	4.634767422311915%
352 	FT911-1529		145	4.593484754137873%
352 	FT911-5200		146	4.578163957234904%
352 	FT911-2756		147	4.570964624110896%
352 	FT911-3133		148	4.5609726892532665%
352 	FT911-4767		149	4.557794028737021%
352 	FT911-2407		150	4.547490802088159%
352 	FT911-3635		151	4.534596193995059%
352 	FT911-3540		152	4.5288221787400635%
352 	FT911-3414		153	4.525662341752842%
352 	FT911-3947		154	4.524030042700327%
352 	FT911-3933		155	4.517786533821881%
352 	FT911-3149		156	4.497886656412672%
352 	FT911-4438		157	4.497877753239547%
352 	FT911-3522		158	4.493900118557302%
352 	FT911-721		159	4.483776958253997%
352 	FT911-977		160	4.4771383247153445%
352 	FT911-2573		161	4.471259348747125%
352 	FT911-3630		162	4.469213777071872%
352 	FT911-331		163	4.455104124266544%
352 	FT911-2584		164	4.435430453244366%
352 	FT911-1512		165	4.434964749724982%
352 	FT911-4321		166	4.432553428431773%
352 	FT911-440		167	4.422642261468147%
352 	FT911-1576		168	4.4205679999183465%
352 	FT911-3215		169	4.401092034413464%
352 	FT911-5098		170	4.396369559170752%
352 	FT911-2580		171	4.385068117647088%
352 	FT911-4337		172	4.3736534863950824%
352 	FT911-3775		173	4.360722831596505%
352 	FT911-5238		174	4.35021686485126%
352 	FT911-3681		175	4.348477789779044%
352 	FT911-3079		176	4.342524168431374%
352 	FT911-4125		177	4.271293140294164%
352 	FT911-5249		178	4.26434089429951%
352 	FT911-4044		179	4.260029580175629%
352 	FT911-2453		180	4.2535771913578735%
352 	FT911-2054		181	4.244976711475716%
352 	FT911-1856		182	4.216863673359136%
352 	FT911-4348		183	4.214014385896063%
352 	FT911-506		184	4.209933836529054%
352 	FT911-2948		185	4.190950544731546%
352 	FT911-2831		186	4.176016646335558%
352 	FT911-2876		187	4.138760492963336%
352 	FT911-783		188	4.099885605526271%
352 	FT911-3135		189	4.092330014791484%
352 	FT911-565		190	4.09079094896752%
352 	FT911-1901		191	4.078285540209187%
352 	FT911-3091		192	4.06545383078767%
352 	FT911-2383		193	4.060603922440715%
352 	FT911-4579		194	3.995918596319042%
352 	FT911-2919		195	3.9727105330015737%
352 	FT911-586		196	3.9702052932770036%
352 	FT911-2740		197	3.9635338577041814%
352 	FT911-2514		198	3.960160177432776%
352 	FT911-3818		199	3.955129826250973%
352 	FT911-460		200	3.932650786099207%
352 	FT911-2779		201	3.913973473622963%
352 	FT911-2718		202	3.913699693533352%
352 	FT911-4031		203	3.902154753925027%
352 	FT911-3157		204	3.8863397370911925%
352 	FT911-1122		205	3.879692506123021%
352 	FT911-555		206	3.8761154905540085%
352 	FT911-4792		207	3.8714131540527346%
352 	FT911-1828		208	3.8399208166714502%
352 	FT911-2828		209	3.803554057251859%
352 	FT911-2116		210	3.8016620315496894%
352 	FT911-2569		211	3.798731710257245%
352 	FT911-3503		212	3.798171097219389%
352 	FT911-3220		213	3.7931564085541982%
352 	FT911-3534		214	3.7870682335802694%
352 	FT911-3688		215	3.7702713516780353%
352 	FT911-4293		216	3.770057686601996%
352 	FT911-3265		217	3.75596029475327%
352 	FT911-1102		218	3.7539259539583063%
352 	FT911-540		219	3.752719246292084%
352 	FT911-5319		220	3.7526872738616657%
352 	FT911-4009		221	3.7503633466515187%
352 	FT911-306		222	3.7294011936451854%
352 	FT911-680		223	3.700730636583374%
352 	FT911-1488		224	3.6990199506481414%
352 	FT911-4362		225	3.6883999167570325%
352 	FT911-478		226	3.6778153839482104%
352 	FT911-4309		227	3.6761995605973414%
352 	FT911-4641		228	3.672775714995357%
352 	FT911-2300		229	3.664336830321465%
352 	FT911-4727		230	3.656487111817228%
352 	FT911-2929		231	3.654928788854676%
352 	FT911-2968		232	3.642294986413555%
352 	FT911-908		233	3.6351667015650366%
352 	FT911-2201		234	3.6225063700642166%
352 	FT911-5063		235	3.6148610426528767%
352 	FT911-3905		236	3.6080715508901684%
352 	FT911-857		237	3.6035859394794847%
352 	FT911-404		238	3.5704639342077966%
352 	FT911-3269		239	3.5657444251977006%
352 	FT911-125		240	3.5489999434385426%
352 	FT911-399		241	3.540337258948874%
352 	FT911-3349		242	3.5381338515083827%
352 	FT911-3241		243	3.5368599464827546%
352 	FT911-3767		244	3.5316578980364643%
352 	FT911-4816		245	3.518949993329698%
352 	FT911-5085		246	3.5145271562535276%
352 	FT911-4381		247	3.5080550519303686%
352 	FT911-3191		248	3.503067953564655%
352 	FT911-3259		249	3.490796194932413%
352 	FT911-2621		250	3.4901439822207685%
352 	FT911-2289		251	3.4877553895595557%
352 	FT911-4270		252	3.4801943866331695%
352 	FT911-916		253	3.4751972233170774%
352 	FT911-625		254	3.4414957909583226%
352 	FT911-4636		255	3.4328226025854667%
352 	FT911-4772		256	3.408657747865208%
352 	FT911-1062		257	3.394681726408519%
352 	FT911-2644		258	3.3888520850715165%
352 	FT911-3170		259	3.3848329014592164%
352 	FT911-3641		260	3.3844152523566984%
352 	FT911-156		261	3.37844948566399%
352 	FT911-4120		262	3.376533072799122%
352 	FT911-4119		263	3.3724693366084226%
352 	FT911-1766		264	3.3635353492764044%
352 	FT911-2461		265	3.3593766480085225%
352 	FT911-3786		266	3.3491807240396194%
352 	FT911-429		267	3.3448384292539353%
352 	FT911-2405		268	3.3329281693630657%
352 	FT911-1578		269	3.3221199111349304%
352 	FT911-1222		270	3.305457934365688%
352 	FT911-530		271	3.2830148693769288%
352 	FT911-4164		272	3.27449695434298%
352 	FT911-4741		273	3.266164507067643%
352 	FT911-1930		274	3.265776099426141%
352 	FT911-4649		275	3.257961756298234%
352 	FT911-1		276	3.2497453229890096%
352 	FT911-1918		277	3.2484685587440305%
352 	FT911-3853		278	3.2299686549918873%
352 	FT911-1360		279	3.2021506772133277%
352 	FT911-4668		280	3.1881736747280267%
352 	FT911-3521		281	3.1727111409898194%
352 	FT911-4479		282	3.1711341450425583%
352 	FT911-787		283	3.1578389850186834%
352 	FT911-1499		284	3.1553365593115945%
352 	FT911-2290		285	3.154192508403808%
352 	FT911-3753		286	3.149725248804015%
352 	FT911-4784		287	3.144923757066545%
352 	FT911-1921		288	3.107515808732157%
352 	FT911-4588		289	3.107277217710467%
352 	FT911-1892		290	3.0982050549223987%
352 	FT911-2540		291	3.093940241998835%
352 	FT911-4328		292	3.0921174556791797%
352 	FT911-3638		293	3.0892778917995147%
352 	FT911-3339		294	3.084197683691427%
352 	FT911-4311		295	3.079545169294179%
352 	FT911-1666		296	3.074368350849369%
352 	FT911-3632		297	3.065033659938975%
352 	FT911-4193		298	3.058688557419015%
352 	FT911-3910		299	3.0446039531860625%
352 	FT911-4067		300	3.035123282816269%
352 	FT911-5281		301	3.0292010181568814%
352 	FT911-4608		302	3.0215839388868093%
352 	FT911-794		303	3.0027374049518225%
352 	FT911-335		304	2.9952048159880738%
352 	FT911-2145		305	2.9935482547973615%
352 	FT911-1066		306	2.98735924748045%
352 	FT911-3358		307	2.9815805232082746%
352 	FT911-3493		308	2.9812635450708256%
352 	FT911-659		309	2.9670667786393485%
352 	FT911-5332		310	2.9610021176821695%
352 	FT911-1986		311	2.9574888792884044%
352 	FT911-1712		312	2.905223911721296%
352 	FT911-3867		313	2.902459551023986%
352 	FT911-791		314	2.9014009438965314%
352 	FT911-3727		315	2.899672015982856%
352 	FT911-3938		316	2.8981454698471945%
352 	FT911-1297		317	2.8970575735977775%
352 	FT911-563		318	2.8934683546379554%
352 	FT911-5353		319	2.89048548119446%
352 	FT911-3761		320	2.8834920509762445%
352 	FT911-182		321	2.8776257509506724%
352 	FT911-281		322	2.865192113349378%
352 	FT911-2616		323	2.8538100836800666%
352 	FT911-4040		324	2.8381296287082582%
352 	FT911-3491		325	2.831290251603445%
352 	FT911-4961		326	2.8303236359310886%
352 	FT911-1067		327	2.826325893323926%
352 	FT911-533		328	2.821178639058471%
352 	FT911-5245		329	2.8060008797489657%
352 	FT911-2572		330	2.8035943758543618%
352 	FT911-2763		331	2.8027603359508952%
352 	FT911-1260		332	2.786637485126087%
352 	FT911-4019		333	2.779766920632618%
352 	FT911-433		334	2.7794059889925737%
352 	FT911-4372		335	2.7789162009622226%
352 	FT911-2723		336	2.770916364717864%
352 	FT911-854		337	2.750802157138296%
352 	FT911-21		338	2.7432451266088527%
352 	FT911-341		339	2.7420564736494586%
352 	FT911-2387		340	2.732256912688388%
352 	FT911-1065		341	2.7105422749634935%
352 	FT911-2180		342	2.709147241072209%
352 	FT911-137		343	2.6890293948508837%
352 	FT911-3169		344	2.683050355815705%
352 	FT911-1491		345	2.6748573372929165%
352 	FT911-1089		346	2.6743009488508074%
352 	FT911-3104		347	2.667292742160673%
352 	FT911-194		348	2.6612609431509813%
352 	FT911-4595		349	2.6455067176404103%
352 	FT911-3745		350	2.6350163604852406%
352 	FT911-1689		351	2.6336078719234677%
352 	FT911-3785		352	2.6327270969259606%
352 	FT911-2457		353	2.6323272767523034%
352 	FT911-2835		354	2.62669017210943%
352 	FT911-4748		355	2.6181086440060817%
352 	FT911-2798		356	2.6173015314130894%
352 	FT911-2468		357	2.6095066857956217%
352 	FT911-4066		358	2.6020513608191806%
352 	FT911-3254		359	2.600280993349373%
352 	FT911-2672		360	2.6000018055603067%
352 	FT911-4786		361	2.5969750441980475%
352 	FT911-664		362	2.5919237440217997%
352 	FT911-4036		363	2.587968246860391%
352 	FT911-2107		364	2.5868353256001018%
352 	FT911-2971		365	2.583068970712974%
352 	FT911-765		366	2.5795265559315843%
352 	FT911-352		367	2.5763600135692792%
352 	FT911-95		368	2.5736402839968266%
352 	FT911-3751		369	2.57138489419795%
352 	FT911-3978		370	2.5678264908325263%
352 	FT911-4970		371	2.5602625290841807%
352 	FT911-4017		372	2.559462880987167%
352 	FT911-4958		373	2.5580737622761256%
352 	FT911-4043		374	2.552248822578845%
352 	FT911-1941		375	2.5509873461392054%
352 	FT911-56		376	2.5509312468490988%
352 	FT911-902		377	2.5330281408247304%
352 	FT911-870		378	2.531728951301638%
352 	FT911-3194		379	2.525107508448471%
352 	FT911-277		380	2.523302592029536%
352 	FT911-1407		381	2.5208774821024815%
352 	FT911-265		382	2.515709800196406%
352 	FT911-3783		383	2.514426839998998%
352 	FT911-251		384	2.5141889350662017%
352 	FT911-4564		385	2.514093641687745%
352 	FT911-2292		386	2.513144067505025%
352 	FT911-105		387	2.5058615969137334%
352 	FT911-746		388	2.5049372739486064%
352 	FT911-802		389	2.4997425628496686%
352 	FT911-982		390	2.491397797316491%
352 	FT911-4887		391	2.488347505403436%
352 	FT911-3929		392	2.4879573149301204%
352 	FT911-3713		393	2.486419590419634%
352 	FT911-4317		394	2.4806419525808865%
352 	FT911-2916		395	2.4798098875002057%
352 	FT911-5246		396	2.473819550411737%
352 	FT911-131		397	2.4720949531896284%
352 	FT911-2271		398	2.466656453291729%
352 	FT911-1760		399	2.4604422903311955%
352 	FT911-2388		400	2.4602945988540377%
352 	FT911-4095		401	2.457236286201798%
352 	FT911-2179		402	2.4532283882014982%
352 	FT911-2652		403	2.4439987854598906%
352 	FT911-1325		404	2.440009825963285%
352 	FT911-289		405	2.433140497282453%
352 	FT911-4216		406	2.4285905844288087%
352 	FT911-4620		407	2.4261485969577%
352 	FT911-1318		408	2.423098366620295%
352 	FT911-3733		409	2.422535907859506%
352 	FT911-3438		410	2.418255293168205%
352 	FT911-3949		411	2.416391277026663%
352 	FT911-4519		412	2.394320226460199%
352 	FT911-1261		413	2.389129809627436%
352 	FT911-3645		414	2.388961672216189%
352 	FT911-842		415	2.3852672491469726%
352 	FT911-510		416	2.385095562090774%
352 	FT911-5269		417	2.3648182454103295%
352 	FT911-3975		418	2.357954252888935%
352 	FT911-2853		419	2.354847713320406%
352 	FT911-3302		420	2.35438704403987%
352 	FT911-3527		421	2.3523188870005067%
352 	FT911-4836		422	2.3521863075955025%
352 	FT911-419		423	2.342473068692423%
352 	FT911-5074		424	2.3384929596470485%
352 	FT911-1198		425	2.336205919595658%
352 	FT911-3833		426	2.3258959119043574%
352 	FT911-1114		427	2.3204966189983987%
352 	FT911-3372		428	2.3140432789031324%
352 	FT911-2205		429	2.3124074474549268%
352 	FT911-738		430	2.3091881508673198%
352 	FT911-1651		431	2.300536794904566%
352 	FT911-3966		432	2.2962218456338426%
352 	FT911-3410		433	2.2887369380934537%
352 	FT911-2991		434	2.28696193513886%
352 	FT911-1247		435	2.2862364528623407%
352 	FT911-1374		436	2.2677002893851634%
352 	FT911-4986		437	2.266452540844357%
352 	FT911-4980		438	2.2620991556775443%
352 	FT911-2528		439	2.2519868171514847%
352 	FT911-3718		440	2.2470182046345757%
352 	FT911-4841		441	2.243885839166663%
352 	FT911-5343		442	2.2374715935698037%
352 	FT911-1444		443	2.2362092618913825%
352 	FT911-992		444	2.231936087898493%
352 	FT911-3936		445	2.2313835991296047%
352 	FT911-3441		446	2.2152782231789745%
352 	FT911-3229		447	2.2129535472359287%
352 	FT911-663		448	2.210207649831039%
352 	FT911-4944		449	2.2024179734796245%
352 	FT911-2699		450	2.198883728224877%
352 	FT911-1400		451	2.19844637237343%
352 	FT911-3367		452	2.1941072072651386%
352 	FT911-1615		453	2.1940316323163502%
352 	FT911-2060		454	2.191281418163157%
352 	FT911-1275		455	2.190207184538605%
352 	FT911-3525		456	2.188207965640807%
352 	FT911-5248		457	2.1761119882798843%
352 	FT911-736		458	2.1628634159773292%
352 	FT911-5077		459	2.1606370798750696%
352 	FT911-3850		460	2.140057225207792%
352 	FT911-808		461	2.139795375058033%
352 	FT911-2334		462	2.129737932191437%
352 	FT911-4778		463	2.1253014116676607%
352 	FT911-4261		464	2.1193844486218905%
352 	FT911-2618		465	2.11931869790993%
352 	FT911-2700		466	2.109958755584182%
352 	FT911-924		467	2.108100131855534%
352 	FT911-2032		468	2.107061372294056%
352 	FT911-2131		469	2.1021296532298472%
352 	FT911-46		470	2.100555692591435%
352 	FT911-1518		471	2.099468412885103%
352 	FT911-2423		472	2.094972889078337%
352 	FT911-3006		473	2.0942105339527393%
352 	FT911-968		474	2.0865027656540422%
352 	FT911-2279		475	2.0847006785120143%
352 	FT911-4949		476	2.0839185548331405%
352 	FT911-5270		477	2.0831861209266855%
352 	FT911-3956		478	2.0830014080664956%
352 	FT911-3494		479	2.0705915984450924%
352 	FT911-4518		480	2.0679891624606497%
352 	FT911-3581		481	2.0654621529937613%
352 	FT911-241		482	2.0596919011403894%
352 	FT911-5058		483	2.0565561598038964%
352 	FT911-2183		484	2.049987379264071%
352 	FT911-5186		485	2.047162452414116%
352 	FT911-3746		486	2.0440412648580852%
352 	FT911-4559		487	2.027815936497481%
352 	FT911-1694		488	2.026769085813668%
352 	FT911-4385		489	2.0247980593562134%
352 	FT911-60		490	2.024030994714839%
352 	FT911-2114		491	2.0171356642519256%
352 	FT911-1135		492	2.009681505488378%
352 	FT911-2639		493	2.008473275644839%
352 	FT911-4947		494	2.0007198903681163%
352 	FT911-3332		495	2.0004989503911412%
352 	FT911-4962		496	1.9984965130236614%
352 	FT911-2415		497	1.997938304023164%
352 	FT911-5295		498	1.996544570189362%
352 	FT911-1869		499	1.9927810837396687%
352 	FT911-4799		500	1.9895504246317204%
352 	FT911-4637		501	1.9894556615915562%
352 	FT911-2843		502	1.9844723513370834%
352 	FT911-1863		503	1.9808066281021866%
352 	FT911-1124		504	1.9796805154035968%
352 	FT911-3050		505	1.9783432005202963%
352 	FT911-4951		506	1.9743380023568236%
352 	FT911-804		507	1.972274065094061%
352 	FT911-3895		508	1.9706931860900734%
352 	FT911-1587		509	1.9702391730376552%
352 	FT911-3437		510	1.969240807236665%
