QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
353 	FT911-786		1294	0.6726260148474901%
353 	FT911-2892		1295	0.6725382947654017%
353 	FT911-4196		1296	0.6705518680650004%
353 	FT911-2300		1297	0.6701784600013325%
353 	FT911-2557		1298	0.6699913403615164%
353 	FT911-1374		1299	0.669824176070119%
353 	FT911-881		1300	0.6676783549287194%
353 	FT911-310		1301	0.6671912211673141%
353 	FT911-5101		1302	0.6671216079027298%
353 	FT911-868		1303	0.6670946646025823%
353 	FT911-3446		1304	0.6655391899966019%
353 	FT911-4268		1305	0.6649850215832755%
353 	FT911-935		1306	0.6644355993482606%
353 	FT911-4192		1307	0.6642420109876633%
353 	FT911-3510		1308	0.6641864134622752%
353 	FT911-829		1309	0.6638028521691915%
353 	FT911-3489		1310	0.6634615121732981%
353 	FT911-4353		1311	0.6630707941489148%
353 	FT911-347		1312	0.6630634954029184%
353 	FT911-1732		1313	0.6628540810080075%
353 	FT911-1671		1314	0.6619311572688438%
353 	FT911-3406		1315	0.6615440061997376%
353 	FT911-3808		1316	0.6605619324548888%
353 	FT911-4813		1317	0.6600442631152164%
353 	FT911-953		1318	0.6584071648361384%
353 	FT911-2102		1319	0.6577666050620591%
353 	FT911-1382		1320	0.6577662195613211%
353 	FT911-1342		1321	0.657743094008469%
353 	FT911-1222		1322	0.6571433210191477%
353 	FT911-569		1323	0.655997927686965%
353 	FT911-1190		1324	0.6558374320132508%
353 	FT911-3790		1325	0.6554415331269372%
353 	FT911-5154		1326	0.6534880116247097%
353 	FT911-372		1327	0.6534698336192915%
353 	FT911-4225		1328	0.6533496657487283%
353 	FT911-830		1329	0.6528929998060728%
353 	FT911-2772		1330	0.6518768030546569%
353 	FT911-1579		1331	0.6513630815299247%
353 	FT911-1835		1332	0.6510725096561933%
353 	FT911-2430		1333	0.6510452061474272%
353 	FT911-4102		1334	0.6506549254386139%
353 	FT911-3796		1335	0.6506461610321886%
353 	FT911-2067		1336	0.6505699999861562%
353 	FT911-3653		1337	0.6505091693079814%
353 	FT911-4304		1338	0.6494220695665184%
353 	FT911-4770		1339	0.6487982705271509%
353 	FT911-2303		1340	0.6479216650779853%
353 	FT911-2284		1341	0.6463451946450467%
353 	FT911-492		1342	0.6460651157982948%
353 	FT911-4627		1343	0.6449116733907203%
353 	FT911-3983		1344	0.6435253064207707%
353 	FT911-2811		1345	0.6430964335768556%
353 	FT911-3576		1346	0.6424954368011131%
353 	FT911-2209		1347	0.6421799589152195%
353 	FT911-4671		1348	0.6421223864920311%
353 	FT911-1539		1349	0.6419730628947076%
353 	FT911-2068		1350	0.6419070049694005%
353 	FT911-760		1351	0.6409146762692586%
353 	FT911-2577		1352	0.6402981466787641%
353 	FT911-3974		1353	0.6402057916469562%
353 	FT911-2625		1354	0.6394951639103398%
353 	FT911-2588		1355	0.6392776472193834%
353 	FT911-2893		1356	0.6392488030633001%
353 	FT911-417		1357	0.6391265184714614%
353 	FT911-171		1358	0.6385804284770379%
353 	FT911-2205		1359	0.6378526327431077%
353 	FT911-4635		1360	0.6370916302498183%
353 	FT911-2339		1361	0.6366762638206732%
353 	FT911-1189		1362	0.6363722236385592%
353 	FT911-3900		1363	0.6363232237014347%
353 	FT911-1763		1364	0.6359758066039035%
353 	FT911-1250		1365	0.6351926976312958%
353 	FT911-2738		1366	0.6347008523320042%
353 	FT911-3563		1367	0.6346797808781356%
353 	FT911-4141		1368	0.6343323526079172%
353 	FT911-792		1369	0.6333904736619006%
353 	FT911-667		1370	0.6331121783287798%
353 	FT911-974		1371	0.6327909134576624%
353 	FT911-450		1372	0.6323840598125068%
353 	FT911-4258		1373	0.6311440374628067%
353 	FT911-2075		1374	0.6305885726610209%
353 	FT911-2547		1375	0.6304476005063949%
353 	FT911-628		1376	0.6301684481970594%
353 	FT911-1856		1377	0.6287518674310383%
353 	FT911-101		1378	0.628185922951183%
353 	FT911-1365		1379	0.6280092502370699%
353 	FT911-1244		1380	0.6277015469967394%
353 	FT911-761		1381	0.6273097748493608%
353 	FT911-908		1382	0.6259654241449777%
353 	FT911-1436		1383	0.6249930046115934%
353 	FT911-1344		1384	0.624548916367163%
353 	FT911-1477		1385	0.6244676244626369%
353 	FT911-2642		1386	0.6239897857364343%
353 	FT911-1146		1387	0.6239208927220231%
353 	FT911-2141		1388	0.6233497939110176%
353 	FT911-1641		1389	0.6227986442680831%
353 	FT911-65		1390	0.6227732500118415%
353 	FT911-4075		1391	0.6221400759368403%
353 	FT911-4544		1392	0.6218482397533512%
353 	FT911-4519		1393	0.6192527804166092%
353 	FT911-409		1394	0.618459338955427%
353 	FT911-4123		1395	0.6166704652212258%
353 	FT911-2151		1396	0.6164723082103885%
353 	FT911-5232		1397	0.6141967069147695%
353 	FT911-3294		1398	0.6136333497808661%
353 	FT911-194		1399	0.6133359319149777%
353 	FT911-3340		1400	0.6131495325179626%
353 	FT911-4240		1401	0.6112243984850184%
353 	FT911-3369		1402	0.6104886983696501%
353 	FT911-1340		1403	0.6089517450600115%
353 	FT911-139		1404	0.6081371623369658%
353 	FT911-4134		1405	0.6080257109947886%
353 	FT911-3304		1406	0.6074730450845194%
353 	FT911-2940		1407	0.6072886744349242%
353 	FT911-620		1408	0.6066956022591548%
353 	FT911-2669		1409	0.6049713342139831%
353 	FT911-3781		1410	0.6049607171222706%
353 	FT911-779		1411	0.6031435221995439%
353 	FT911-4441		1412	0.6030327896356751%
353 	FT911-2790		1413	0.6026238994551185%
353 	FT911-3305		1414	0.602055938287584%
353 	FT911-3351		1415	0.6013528087977186%
353 	FT911-664		1416	0.6000223569892696%
353 	FT911-1242		1417	0.599254625637502%
353 	FT911-3458		1418	0.5984701169664991%
353 	FT911-4789		1419	0.5983049839074159%
353 	FT911-2406		1420	0.5977939289525904%
353 	FT911-1970		1421	0.5974841863784783%
353 	FT911-2670		1422	0.5971895122239892%
353 	FT911-5273		1423	0.5970092231483037%
353 	FT911-3960		1424	0.5969818025408579%
353 	FT911-4637		1425	0.5967477294017353%
353 	FT911-4641		1426	0.5966601874618451%
353 	FT911-748		1427	0.5965901269533667%
353 	FT911-1787		1428	0.5965161725267398%
353 	FT911-5293		1429	0.5956064544311995%
353 	FT911-137		1430	0.5955159461921447%
353 	FT911-2306		1431	0.5953987177177016%
353 	FT911-1583		1432	0.5951442278623436%
353 	FT911-1924		1433	0.594952085196054%
353 	FT911-4922		1434	0.59259150357816%
353 	FT911-5310		1435	0.5925059430853201%
353 	FT911-1192		1436	0.5921866679952661%
353 	FT911-4233		1437	0.5918167765336592%
353 	FT911-1711		1438	0.5917192112920147%
353 	FT911-2909		1439	0.5912733065567838%
353 	FT911-711		1440	0.5905885388974298%
353 	FT911-5000		1441	0.5904962873476479%
353 	FT911-1484		1442	0.5902918850675402%
353 	FT911-1595		1443	0.5901052733573826%
353 	FT911-3145		1444	0.5900769406839349%
353 	FT911-5002		1445	0.5896884464211817%
353 	FT911-271		1446	0.5884074183557035%
353 	FT911-3276		1447	0.5872919661143206%
353 	FT911-2626		1448	0.5868911769090824%
353 	FT911-184		1449	0.5854914411096894%
353 	FT911-3693		1450	0.5843166207752934%
353 	FT911-126		1451	0.5842735888973216%
353 	FT911-3677		1452	0.583586751987562%
353 	FT911-5086		1453	0.5820472680705305%
353 	FT911-1299		1454	0.5818553973748862%
353 	FT911-512		1455	0.5807795115997505%
353 	FT911-2342		1456	0.5799257791073918%
353 	FT911-1274		1457	0.5788416190901111%
353 	FT911-700		1458	0.5783685999872048%
353 	FT911-2085		1459	0.5782462007409354%
353 	FT911-5018		1460	0.5777508268242024%
353 	FT911-4888		1461	0.5777485500168938%
353 	FT911-3788		1462	0.577634954010376%
353 	FT911-1678		1463	0.5770089868409689%
353 	FT911-1916		1464	0.5767883088924033%
353 	FT911-2513		1465	0.5766551062598465%
353 	FT911-3970		1466	0.5757245870605995%
353 	FT911-2110		1467	0.5754962593291039%
353 	FT911-2668		1468	0.5754901473741079%
353 	FT911-276		1469	0.574577676431837%
353 	FT911-3080		1470	0.5738257988994011%
353 	FT911-2319		1471	0.5734183570720647%
353 	FT911-3001		1472	0.5731750027656946%
353 	FT911-869		1473	0.5728383965398243%
353 	FT911-3090		1474	0.5721387010780892%
353 	FT911-531		1475	0.57203923405907%
353 	FT911-2911		1476	0.5717360363383134%
353 	FT911-2246		1477	0.5713270529206418%
353 	FT911-5019		1478	0.5712534821261207%
353 	FT911-2398		1479	0.5710315412448849%
353 	FT911-660		1480	0.5691894746583529%
353 	FT911-1753		1481	0.5690030917350072%
353 	FT911-2049		1482	0.5689791054186969%
353 	FT911-4400		1483	0.5687425474389272%
353 	FT911-2032		1484	0.5687209118392491%
353 	FT911-4967		1485	0.5686796177476847%
353 	FT911-3492		1486	0.5686317202222289%
353 	FT911-3642		1487	0.5684719012264831%
353 	FT911-5221		1488	0.5680059354569231%
353 	FT911-2399		1489	0.5677371514998886%
353 	FT911-3565		1490	0.5676521777441423%
353 	FT911-3010		1491	0.5672472076587785%
353 	FT911-2984		1492	0.5667563454859392%
353 	FT911-5214		1493	0.5665909465944896%
353 	FT911-3823		1494	0.5665174131616211%
353 	FT911-2720		1495	0.5661555041973626%
353 	FT911-3976		1496	0.5661327388048527%
353 	FT911-2758		1497	0.5659266698393771%
353 	FT911-3155		1498	0.5644904911581649%
353 	FT911-3541		1499	0.5643091015898516%
353 	FT911-4384		1500	0.5634395422683184%
353 	FT911-1408		1501	0.5633430174707703%
353 	FT911-5343		1502	0.5632233550653396%
353 	FT911-3255		1503	0.5630457217162013%
353 	FT911-4938		1504	0.5629093496819509%
353 	FT911-5323		1505	0.5627199151619864%
353 	FT911-3973		1506	0.5624030430932712%
353 	FT911-3957		1507	0.5611609052067523%
353 	FT911-4646		1508	0.5606084142857175%
353 	FT911-2849		1509	0.5603692579606703%
353 	FT911-312		1510	0.5600068203375291%
353 	FT911-2251		1511	0.5599902440735529%
353 	FT911-5091		1512	0.5591414457642817%
353 	FT911-3496		1513	0.55908823258605%
353 	FT911-192		1514	0.5585509785571152%
353 	FT911-60		1515	0.5583071011786628%
353 	FT911-638		1516	0.5582417958186178%
353 	FT911-2196		1517	0.5577159513157128%
353 	FT911-1487		1518	0.5571575013398204%
353 	FT911-5236		1519	0.556490655462323%
353 	FT911-1804		1520	0.5564319413413892%
353 	FT911-3149		1521	0.5552694886994449%
353 	FT911-1432		1522	0.5551712084983095%
353 	FT911-2486		1523	0.5549301711896593%
353 	FT911-4944		1524	0.5543995480632238%
353 	FT911-5235		1525	0.5540066418095427%
353 	FT911-862		1526	0.5538763870658581%
353 	FT911-2544		1527	0.553773996297353%
353 	FT911-1735		1528	0.5536240670786389%
353 	FT911-1137		1529	0.5531491772746396%
353 	FT911-1775		1530	0.5521856694703601%
353 	FT911-3874		1531	0.551329183060717%
353 	FT911-801		1532	0.5511489800243793%
353 	FT911-4582		1533	0.5509935136869938%
353 	FT911-3277		1534	0.5509577055147601%
353 	FT911-1573		1535	0.5507672928463049%
353 	FT911-3878		1536	0.5503928221779103%
353 	FT911-106		1537	0.5502724926180176%
353 	FT911-4516		1538	0.5498363485444632%
353 	FT911-341		1539	0.5497511853727287%
353 	FT911-1452		1540	0.5488054174490944%
353 	FT911-4493		1541	0.5486470737270063%
353 	FT911-662		1542	0.5485847560356016%
353 	FT911-593		1543	0.5475039924711032%
353 	FT911-1950		1544	0.5471593175684003%
353 	FT911-325		1545	0.5462108195072296%
353 	FT911-4815		1546	0.5456012117479325%
353 	FT911-3845		1547	0.5450210532007902%
353 	FT911-414		1548	0.5443071078465302%
353 	FT911-775		1549	0.5441751026592431%
353 	FT911-5349		1550	0.5439050526346533%
353 	FT911-447		1551	0.5435256810597765%
353 	FT911-4799		1552	0.5422626020809845%
353 	FT911-1538		1553	0.5413797003098494%
353 	FT911-1384		1554	0.5401805302659086%
353 	FT911-4317		1555	0.5393324577150279%
353 	FT911-500		1556	0.5376796799005762%
353 	FT911-180		1557	0.537234002261047%
353 	FT911-5255		1558	0.5366292911892242%
353 	FT911-3128		1559	0.5365415746699208%
353 	FT911-1724		1560	0.5363176487212437%
353 	FT911-2657		1561	0.5361023074723158%
353 	FT911-2776		1562	0.5354011555198175%
353 	FT911-644		1563	0.535384390807557%
353 	FT911-927		1564	0.5346464704991258%
353 	FT911-951		1565	0.5332032094134006%
353 	FT911-3019		1566	0.533199974482813%
353 	FT911-4012		1567	0.5316889195322629%
353 	FT911-1105		1568	0.5310482170770853%
353 	FT911-4086		1569	0.5308146543501288%
353 	FT911-681		1570	0.5300646418685963%
353 	FT911-1069		1571	0.5296655927391216%
353 	FT911-3157		1572	0.529621333622619%
353 	FT911-5257		1573	0.5293253319986266%
353 	FT911-879		1574	0.5291708479216422%
353 	FT911-351		1575	0.5288019740056711%
353 	FT911-471		1576	0.5276946954277747%
353 	FT911-1529		1577	0.5273233881662118%
353 	FT911-2539		1578	0.5259727358974451%
353 	FT911-2540		1579	0.5231227429473573%
353 	FT911-803		1580	0.5226099537936051%
353 	FT911-249		1581	0.522352145131523%
353 	FT911-132		1582	0.5181888602561475%
353 	FT911-366		1583	0.5181121356074031%
353 	FT911-3117		1584	0.5176408740825762%
353 	FT911-3567		1585	0.5174120175564391%
353 	FT911-4682		1586	0.5164009324678906%
353 	FT911-2971		1587	0.5156375076170565%
353 	FT911-2757		1588	0.5152446615977898%
353 	FT911-1619		1589	0.5132701905271131%
353 	FT911-3375		1590	0.5130209409568719%
353 	FT911-3173		1591	0.5126412847048257%
353 	FT911-1781		1592	0.5125715587479621%
353 	FT911-710		1593	0.5122453645262713%
353 	FT911-4449		1594	0.5116912950705577%
353 	FT911-874		1595	0.5116676318707734%
353 	FT911-3031		1596	0.5116447770941709%
353 	FT911-4566		1597	0.5116061222507551%
353 	FT911-2223		1598	0.5108180375866996%
353 	FT911-1844		1599	0.510427886594158%
353 	FT911-4875		1600	0.5099622317122551%
353 	FT911-5175		1601	0.5086525862640743%
353 	FT911-3310		1602	0.508258160555674%
353 	FT911-5342		1603	0.5072878934094803%
353 	FT911-1176		1604	0.5071557479229635%
353 	FT911-2402		1605	0.5061004994395374%
353 	FT911-1907		1606	0.5060909903367992%
353 	FT911-2525		1607	0.5057335745860372%
353 	FT911-3003		1608	0.5056084475657461%
353 	FT911-4618		1609	0.5049282704972342%
353 	FT911-873		1610	0.5048919700244362%
353 	FT911-4650		1611	0.5047370710175438%
353 	FT911-78		1612	0.5044702632844607%
353 	FT911-241		1613	0.5040329543005465%
353 	FT911-4943		1614	0.5036894854670542%
353 	FT911-4986		1615	0.5030722002019474%
353 	FT911-1103		1616	0.5017117252918288%
353 	FT911-2152		1617	0.5010354141175187%
353 	FT911-4437		1618	0.5007022128810013%
353 	FT911-2338		1619	0.5006899236352684%
353 	FT911-1919		1620	0.5004410266257219%
353 	FT911-1517		1621	0.500215221983209%
353 	FT911-355		1622	0.5001177251481104%
353 	FT911-3953		1623	0.49788823267802623%
353 	FT911-1779		1624	0.4977319602292569%
353 	FT911-4753		1625	0.4968924410514713%
353 	FT911-2462		1626	0.49661726166255393%
353 	FT911-358		1627	0.49643224410348563%
353 	FT911-3387		1628	0.4960445174452667%
353 	FT911-3172		1629	0.49604234435449673%
353 	FT911-36		1630	0.4959372331462429%
353 	FT911-1157		1631	0.4957299123442856%
353 	FT911-2027		1632	0.4954919409455208%
353 	FT911-1172		1633	0.49368035291347506%
353 	FT911-2219		1634	0.4934117146390018%
353 	FT911-304		1635	0.4928356329858916%
353 	FT911-4463		1636	0.49276538639484735%
353 	FT911-1302		1637	0.49271087115855366%
353 	FT911-484		1638	0.4926269189923077%
353 	FT911-1593		1639	0.49176487503947064%
353 	FT911-4793		1640	0.49143785316969596%
353 	FT911-1045		1641	0.4913772997794193%
353 	FT911-4860		1642	0.49130807431203943%
353 	FT911-3372		1643	0.49048496346477943%
353 	FT911-3062		1644	0.49047769216327386%
353 	FT911-3696		1645	0.4897669360527225%
353 	FT911-4894		1646	0.4891195340766007%
353 	FT911-4972		1647	0.4890096963619798%
353 	FT911-3584		1648	0.48894910084874%
353 	FT911-2594		1649	0.48893776555316754%
353 	FT911-3313		1650	0.4876678774527627%
353 	FT911-4340		1651	0.486989612807675%
353 	FT911-1310		1652	0.48689718027787043%
353 	FT911-890		1653	0.48556199877786327%
353 	FT911-3723		1654	0.48482554728706334%
353 	FT911-1401		1655	0.48449306536015657%
353 	FT911-1545		1656	0.48429340045234687%
353 	FT911-969		1657	0.4840895850261727%
353 	FT911-1996		1658	0.4838902981526994%
353 	FT911-3048		1659	0.4832863084992543%
353 	FT911-1206		1660	0.4826619339587732%
353 	FT911-5031		1661	0.4826425106915905%
353 	FT911-4479		1662	0.4823580129992717%
353 	FT911-3013		1663	0.48195432011590816%
353 	FT911-41		1664	0.48186337602828205%
353 	FT911-5305		1665	0.48177122419885404%
353 	FT911-1478		1666	0.48167140291519495%
353 	FT911-4918		1667	0.4811939021105626%
353 	FT911-3726		1668	0.4811436320419654%
353 	FT911-5070		1669	0.4810819460777037%
353 	FT911-3223		1670	0.48013632009628265%
353 	FT911-4838		1671	0.48000733232880244%
353 	FT911-3265		1672	0.47985438147971904%
353 	FT911-4217		1673	0.4797831464051756%
353 	FT911-780		1674	0.47969757325966883%
353 	FT911-3483		1675	0.4794905338893332%
353 	FT911-2278		1676	0.4781211903691646%
353 	FT911-4581		1677	0.4781070521444361%
353 	FT911-2420		1678	0.47785263715628196%
353 	FT911-4829		1679	0.477802905817098%
353 	FT911-3143		1680	0.4777160506353362%
353 	FT911-2479		1681	0.4776794607547071%
353 	FT911-816		1682	0.4776572700511802%
353 	FT911-2708		1683	0.4775342406599859%
353 	FT911-4368		1684	0.47698798606926945%
353 	FT911-3670		1685	0.4766789433677657%
353 	FT911-4994		1686	0.4764240927193748%
353 	FT911-2741		1687	0.47594106996268054%
353 	FT911-1836		1688	0.47571928858264245%
353 	FT911-5034		1689	0.47539588104947755%
353 	FT911-3493		1690	0.4747104770354428%
353 	FT911-3741		1691	0.47361770825587407%
353 	FT911-1906		1692	0.473157076370879%
353 	FT911-1053		1693	0.4727420039158191%
353 	FT911-4025		1694	0.47266541046670557%
353 	FT911-3060		1695	0.4725611495399209%
353 	FT911-3335		1696	0.47157600058020377%
353 	FT911-1367		1697	0.4699743397584534%
353 	FT911-4845		1698	0.4694176993530422%
353 	FT911-1454		1699	0.4692112742454499%
353 	FT911-4957		1700	0.46888683910332707%
353 	FT911-1567		1701	0.4686313803071969%
353 	FT911-3014		1702	0.46831443953180435%
353 	FT911-367		1703	0.4680043945387817%
353 	FT911-2737		1704	0.4676759454430875%
353 	FT911-1566		1705	0.4674846337070305%
353 	FT911-3562		1706	0.46747429231474064%
353 	FT911-3921		1707	0.4672191883389942%
353 	FT911-1200		1708	0.4650717783861994%
353 	FT911-735		1709	0.46486030474918916%
353 	FT911-1095		1710	0.46451843630140055%
353 	FT911-5233		1711	0.4636090784341928%
353 	FT911-210		1712	0.4635883261036186%
353 	FT911-1094		1713	0.4633478812655887%
353 	FT911-2985		1714	0.46320786546958925%
353 	FT911-2201		1715	0.4628045605385438%
353 	FT911-3832		1716	0.4625661164241525%
353 	FT911-3150		1717	0.46098493758887266%
353 	FT911-1665		1718	0.46067169979073475%
353 	FT911-1080		1719	0.4604442966330698%
353 	FT911-3409		1720	0.46027057423142353%
353 	FT911-3379		1721	0.4601343906713821%
353 	FT911-797		1722	0.4590890334535915%
353 	FT911-4301		1723	0.4584438582567501%
353 	FT911-3312		1724	0.4575630260726061%
353 	FT911-3000		1725	0.4572345746165479%
353 	FT911-2943		1726	0.45640771065425756%
353 	FT911-408		1727	0.45640529784764944%
353 	FT911-311		1728	0.456300634574349%
353 	FT911-2503		1729	0.4554037949333717%
353 	FT911-804		1730	0.4545463889286784%
353 	FT911-303		1731	0.45436080375599847%
353 	FT911-1354		1732	0.45365215011475823%
353 	FT911-2592		1733	0.45208608268787354%
353 	FT911-823		1734	0.4517349271405845%
353 	FT911-44		1735	0.4517265906121817%
353 	FT911-4522		1736	0.45168661796298765%
353 	FT911-4207		1737	0.451338214071188%
353 	FT911-3530		1738	0.4512036132490457%
353 	FT911-2993		1739	0.4509855650887774%
353 	FT911-611		1740	0.4503796144050039%
353 	FT911-3504		1741	0.4500469835810787%
353 	FT911-2226		1742	0.44965318278061917%
353 	FT911-3580		1743	0.44850415466275334%
353 	FT911-114		1744	0.44818101276667993%
353 	FT911-4180		1745	0.44812524515865604%
353 	FT911-4935		1746	0.4476742986961579%
353 	FT911-1788		1747	0.4475961814394875%
353 	FT911-170		1748	0.44755749138586637%
353 	FT911-3185		1749	0.447512148222038%
353 	FT911-640		1750	0.44643673259444816%
353 	FT911-4836		1751	0.4463052873432228%
353 	FT911-787		1752	0.4462240193216317%
353 	FT911-5120		1753	0.44503771605280207%
353 	FT911-3513		1754	0.4445839320298096%
353 	FT911-3352		1755	0.4441418686378515%
353 	FT911-2374		1756	0.44388749749999723%
353 	FT911-811		1757	0.44377748489151814%
353 	FT911-4215		1758	0.44351388768270117%
353 	FT911-1799		1759	0.4431733086438301%
353 	FT911-4787		1760	0.44302269737532884%
353 	FT911-501		1761	0.4429841944166594%
353 	FT911-2432		1762	0.4426864100495394%
353 	FT911-3142		1763	0.4424985706150598%
353 	FT911-3901		1764	0.4421933586617341%
353 	FT911-3755		1765	0.44171285615194%
353 	FT911-2773		1766	0.4413894797256993%
353 	FT911-2341		1767	0.44104150445117096%
353 	FT911-4050		1768	0.44016261675963037%
353 	FT911-1973		1769	0.43998702039050874%
353 	FT911-809		1770	0.4398484582482871%
353 	FT911-5352		1771	0.4394259035085229%
353 	FT911-530		1772	0.43872311478342396%
353 	FT911-1563		1773	0.43862919004637346%
353 	FT911-4624		1774	0.43786716454583097%
353 	FT911-4924		1775	0.4378255019131%
353 	FT911-5099		1776	0.4362576528904343%
353 	FT911-918		1777	0.43619837574379194%
353 	FT911-2997		1778	0.43602525164861594%
353 	FT911-1625		1779	0.43585463417370773%
353 	FT911-2447		1780	0.4354299955758588%
353 	FT911-460		1781	0.4350483930101072%
353 	FT911-2851		1782	0.4347269834744664%
353 	FT911-2052		1783	0.43441443598328233%
353 	FT911-2643		1784	0.4341855909964444%
353 	FT911-2530		1785	0.4341097164881009%
353 	FT911-3415		1786	0.43317918399426925%
353 	FT911-1968		1787	0.4327124902237234%
353 	FT911-2166		1788	0.432314527534534%
353 	FT911-3079		1789	0.43165891236739%
353 	FT911-2009		1790	0.43161856955964295%
353 	FT911-3008		1791	0.4313436578800274%
353 	FT911-1419		1792	0.43070742146393315%
353 	FT911-1644		1793	0.43048530205518293%
353 	FT911-4718		1794	0.4302357454035899%
353 	FT911-4725		1795	0.42880135955888926%
353 	FT911-3043		1796	0.42845690828037986%
353 	FT911-2299		1797	0.4271721642546977%
353 	FT911-5063		1798	0.4266913755499625%
353 	FT911-3359		1799	0.42630496214617447%
353 	FT911-5027		1800	0.426212393045511%
353 	FT911-940		1801	0.4260119480092062%
353 	FT911-1125		1802	0.4257315964600809%
353 	FT911-2978		1803	0.4257315964600809%
353 	FT911-674		1804	0.4257315964600809%
353 	FT911-4373		1805	0.4257315964600809%
353 	FT911-3281		1806	0.4257315964600809%
353 	FT911-128		1807	0.4257315964600809%
353 	FT911-3774		1808	0.4257315964600809%
353 	FT911-2194		1809	0.4257315964600809%
353 	FT911-3559		1810	0.4257315964600809%
353 	FT911-2964		1811	0.42478913133337404%
353 	FT911-1701		1812	0.42471297253026585%
353 	FT911-4162		1813	0.42471297253026585%
353 	FT911-452		1814	0.42471297253026585%
353 	FT911-1664		1815	0.42452178932329615%
353 	FT911-3887		1816	0.42407425906690066%
353 	FT911-2419		1817	0.42313326956950076%
353 	FT911-757		1818	0.4227081170924989%
353 	FT911-4034		1819	0.42118637928642416%
353 	FT911-4121		1820	0.4208660799343445%
353 	FT911-2627		1821	0.42079679979459567%
353 	FT911-2834		1822	0.4207024278072828%
353 	FT911-4570		1823	0.42065266548224867%
353 	FT911-214		1824	0.4204907235028107%
353 	FT911-1855		1825	0.42030350090843926%
353 	FT911-4883		1826	0.42013521894867606%
353 	FT911-4639		1827	0.42013521894867606%
353 	FT911-440		1828	0.4195774414099384%
353 	FT911-3017		1829	0.4192556568248248%
353 	FT911-5325		1830	0.41924287410050104%
353 	FT911-3933		1831	0.4188703167652479%
353 	FT911-4744		1832	0.4186606342818512%
353 	FT911-4803		1833	0.41821789503816154%
353 	FT911-3597		1834	0.418059491343324%
353 	FT911-3116		1835	0.4178563026844645%
353 	FT911-1463		1836	0.41757354927984686%
353 	FT911-379		1837	0.416942579511675%
353 	FT911-4019		1838	0.4169028820744163%
353 	FT911-2792		1839	0.4160821154946574%
353 	FT911-4613		1840	0.4158307393773388%
353 	FT911-2624		1841	0.41546252032917796%
353 	FT911-4939		1842	0.41542070821287275%
353 	FT911-3760		1843	0.41533314979282315%
353 	FT911-1647		1844	0.41521509493808423%
353 	FT911-5041		1845	0.4150907059557866%
353 	FT911-2034		1846	0.4147719339567103%
353 	FT911-2020		1847	0.4143682475633335%
353 	FT911-3012		1848	0.41400988068780886%
353 	FT911-5217		1849	0.4136428495289896%
353 	FT911-2762		1850	0.41345749278524946%
353 	FT911-3727		1851	0.41340951384281666%
353 	FT911-3002		1852	0.412950706273476%
353 	FT911-4729		1853	0.4122847006409333%
353 	FT911-550		1854	0.41228156091623736%
353 	FT911-1695		1855	0.4121485513439697%
353 	FT911-1379		1856	0.4109032041260804%
353 	FT911-2192		1857	0.41067713425169744%
353 	FT911-3809		1858	0.410286718805755%
353 	FT911-2220		1859	0.41027358302729866%
353 	FT911-2172		1860	0.4102005353359193%
353 	FT911-603		1861	0.4099293034369129%
353 	FT911-2518		1862	0.40940123329701394%
353 	FT911-1876		1863	0.4092817604024724%
353 	FT911-161		1864	0.40818332380653044%
353 	FT911-3107		1865	0.40787643731057566%
353 	FT911-4027		1866	0.40745649818340657%
353 	FT911-1942		1867	0.40740857976191114%
353 	FT911-2541		1868	0.40716002561234765%
353 	FT911-2424		1869	0.407092945102973%
353 	FT911-1424		1870	0.4070808622131951%
353 	FT911-182		1871	0.4066279929991556%
353 	FT911-2244		1872	0.4065173842264368%
353 	FT911-732		1873	0.40640795388041506%
353 	FT911-5118		1874	0.40622232422271276%
353 	FT911-3950		1875	0.4061315943101426%
353 	FT911-2553		1876	0.40607650406084933%
353 	FT911-326		1877	0.40598655039947434%
353 	FT911-4679		1878	0.4053233061439044%
353 	FT911-1534		1879	0.40509386375253664%
353 	FT911-2437		1880	0.404093889637593%
353 	FT911-419		1881	0.4033672368755346%
353 	FT911-4218		1882	0.4029388896289059%
353 	FT911-4485		1883	0.40291346087911306%
353 	FT911-5074		1884	0.4026818733554356%
353 	FT911-5301		1885	0.4024875753736274%
353 	FT911-1964		1886	0.4020985992101079%
353 	FT911-1493		1887	0.4018895190178405%
353 	FT911-2423		1888	0.40147465934733856%
353 	FT911-4164		1889	0.40065564486412436%
353 	FT911-2673		1890	0.4006509592367315%
353 	FT911-4480		1891	0.40060877176541115%
353 	FT911-2119		1892	0.40023520741381086%
353 	FT911-3104		1893	0.4000342702437399%
353 	FT911-3602		1894	0.3988004543611327%
353 	FT911-3598		1895	0.3986284092832842%
353 	FT911-1226		1896	0.39829890729241113%
353 	FT911-4361		1897	0.398211884265247%
353 	FT911-2372		1898	0.3974926709269955%
353 	FT911-3999		1899	0.3973244031311041%
353 	FT911-778		1900	0.39692743398058855%
353 	FT911-4451		1901	0.3959262781037723%
353 	FT911-4996		1902	0.3959179202857448%
353 	FT911-2224		1903	0.3958870519485501%
353 	FT911-3561		1904	0.3958585704051403%
353 	FT911-4685		1905	0.3956450486482415%
353 	FT911-4049		1906	0.39552252813867445%
353 	FT911-4795		1907	0.3952379726413215%
